time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.commanded,.measured
2018/07/18/15:57:58.832715,3388,1531943878,832005977,NED,29.4899997711,30.4660491943
2018/07/18/15:57:58.928250,3389,1531943878,926119763,NED,29.4299983978,30.4660491943
2018/07/18/15:57:58.950081,3390,1531943878,948225465,NED,29.4299983978,30.4563426971
2018/07/18/15:57:59.022819,3391,1531943879,20803942,NED,28.0199985504,30.4563426971
2018/07/18/15:57:59.079154,3392,1531943879,78786457,NED,28.359998703,30.4563426971
2018/07/18/15:57:59.109973,3393,1531943879,109508447,NED,28.359998703,30.4563426971
2018/07/18/15:57:59.142414,3394,1531943879,140274372,NED,28.359998703,30.4563426971
2018/07/18/15:57:59.214154,3395,1531943879,213585290,NED,26.9799995422,30.4563426971
2018/07/18/15:57:59.243890,3396,1531943879,242540804,NED,26.9799995422,30.4563426971
2018/07/18/15:57:59.310518,3397,1531943879,310097994,NED,25.859998703,27.6846523285
2018/07/18/15:57:59.358395,3398,1531943879,357877008,NED,25.859998703,27.6846523285
2018/07/18/15:57:59.405763,3399,1531943879,405229466,NED,25.7299995422,27.6846523285
2018/07/18/15:57:59.452151,3400,1531943879,451606320,NED,25.7299995422,27.6846523285
2018/07/18/15:57:59.492031,3401,1531943879,491541230,NED,24.6499996185,27.6846523285
2018/07/18/15:57:59.541210,3402,1531943879,539858637,NED,24.6499996185,27.6846523285
2018/07/18/15:57:59.636664,3403,1531943879,635896787,NED,24.1399993896,23.9839820862
2018/07/18/15:57:59.719860,3404,1531943879,719074121,NED,23.1399993896,23.9839820862
2018/07/18/15:57:59.755824,3405,1531943879,754997941,NED,23.1399993896,23.9839820862
2018/07/18/15:57:59.809818,3406,1531943879,809341200,NED,22.5900001526,23.9839820862
2018/07/18/15:57:59.863956,3407,1531943879,858626949,NED,22.5900001526,23.9839820862
2018/07/18/15:57:59.914121,3408,1531943879,913494139,NED,22.5599994659,23.9839820862
2018/07/18/15:57:59.972019,3409,1531943879,971181392,NED,22.5599994659,23.9839820862
2018/07/18/15:58:00.007857,3410,1531943880,7371705,NED,22.0799999237,22.3503284454
2018/07/18/15:58:00.042213,3411,1531943880,39092692,NED,22.0799999237,22.3503284454
2018/07/18/15:58:00.147594,3412,1531943880,145205546,NED,21.4399986267,22.3503284454
2018/07/18/15:58:00.224409,3413,1531943880,221122803,NED,20.3500003815,22.3503284454
2018/07/18/15:58:00.256188,3414,1531943880,255660750,NED,20.3500003815,22.3503284454
2018/07/18/15:58:00.312275,3415,1531943880,311793687,NED,18.7099990845,22.3503284454
2018/07/18/15:58:00.338012,3416,1531943880,337531445,NED,18.7099990845,22.3503284454
2018/07/18/15:58:00.446934,3417,1531943880,446134063,NED,16.7299995422,26.644367218
2018/07/18/15:58:00.488774,3418,1531943880,488060279,NED,14.2699995041,26.644367218
2018/07/18/15:58:00.562329,3419,1531943880,561738298,NED,14.2699995041,26.644367218
2018/07/18/15:58:00.592446,3420,1531943880,591374988,NED,11.6499996185,26.644367218
2018/07/18/15:58:00.635034,3421,1531943880,633508402,NED,11.6499996185,26.644367218
2018/07/18/15:58:00.693820,3422,1531943880,693316753,NED,8.9299993515,26.644367218
2018/07/18/15:58:00.739934,3423,1531943880,738852433,NED,8.9299993515,26.644367218
2018/07/18/15:58:00.798664,3424,1531943880,798140277,NED,6.13999986649,26.644367218
2018/07/18/15:58:00.839624,3425,1531943880,838514415,NED,6.13999986649,22.334066391
2018/07/18/15:58:00.924092,3426,1531943880,922000931,NED,3.81999993324,22.334066391
2018/07/18/15:58:00.943702,3427,1531943880,942617147,NED,3.81999993324,22.334066391
2018/07/18/15:58:00.998064,3428,1531943880,997475890,NED,2.46000003815,22.334066391
2018/07/18/15:58:01.043944,3429,1531943881,42681014,NED,2.46000003815,22.334066391
2018/07/18/15:58:01.076096,3430,1531943881,75392710,NED,2.46000003815,22.334066391
2018/07/18/15:58:01.172167,3431,1531943881,170839285,NED,1.50999999046,22.334066391
2018/07/18/15:58:01.208583,3432,1531943881,208034035,NED,0.610000014305,22.334066391
2018/07/18/15:58:01.285756,3433,1531943881,285150833,NED,-0.149999991059,22.334066391
2018/07/18/15:58:01.320841,3434,1531943881,320176295,NED,-0.149999991059,12.4988880157
2018/07/18/15:58:01.396650,3435,1531943881,396159729,NED,-0.759999990463,12.4988880157
2018/07/18/15:58:01.412203,3436,1531943881,411639651,NED,-0.759999990463,12.4988880157
2018/07/18/15:58:01.478656,3437,1531943881,477936090,NED,-1.26999998093,12.4988880157
2018/07/18/15:58:01.529245,3438,1531943881,528710911,NED,-1.26999998093,12.4988880157
2018/07/18/15:58:01.623081,3439,1531943881,622419842,NED,-1.76999998093,12.4988880157
2018/07/18/15:58:01.744048,3440,1531943881,743187605,NED,-2.20000004768,7.47498130798
2018/07/18/15:58:01.776719,3441,1531943881,775791174,NED,-2.64999985695,7.47498130798
2018/07/18/15:58:01.835915,3442,1531943881,835540679,NED,-2.64999985695,7.47498130798
2018/07/18/15:58:01.883914,3443,1531943881,882704436,NED,-3.14999985695,7.47498130798
2018/07/18/15:58:01.911047,3444,1531943881,910738777,NED,-3.14999985695,7.47498130798
2018/07/18/15:58:01.983964,3445,1531943881,979960559,NED,-3.52999997139,7.47498130798
2018/07/18/15:58:02.013901,3446,1531943882,13384088,NED,-3.52999997139,4.29161167145
2018/07/18/15:58:02.069416,3447,1531943882,69047687,NED,-3.52999997139,4.29161167145
2018/07/18/15:58:02.090144,3448,1531943882,89797247,NED,-3.81999993324,4.29161167145
2018/07/18/15:58:02.196666,3449,1531943882,195975959,NED,-4.06999969482,4.29161167145
2018/07/18/15:58:02.255967,3450,1531943882,255266334,NED,-4.06999969482,4.29161167145
2018/07/18/15:58:02.328429,3451,1531943882,323711678,NED,-4.26999998093,4.29161167145
2018/07/18/15:58:02.355252,3452,1531943882,354445701,NED,-4.26999998093,1.57329571247
2018/07/18/15:58:02.394872,3453,1531943882,394460708,NED,-4.46000003815,1.57329571247
2018/07/18/15:58:02.427722,3454,1531943882,427309267,NED,-4.46000003815,1.57329571247
2018/07/18/15:58:02.495661,3455,1531943882,489710519,NED,-4.67999982834,1.57329571247
2018/07/18/15:58:02.540299,3456,1531943882,536102191,NED,-4.67999982834,1.57329571247
2018/07/18/15:58:02.586703,3457,1531943882,585913824,NED,-4.78999996185,1.57329571247
2018/07/18/15:58:02.649857,3458,1531943882,649397847,NED,-4.78999996185,1.57329571247
2018/07/18/15:58:02.724722,3459,1531943882,724223216,NED,-4.78999996185,1.57329571247
2018/07/18/15:58:02.767282,3460,1531943882,766692947,NED,-4.78999996185,1.57329571247
2018/07/18/15:58:02.805823,3461,1531943882,804739688,NED,-4.73999977112,-2.76503920555
2018/07/18/15:58:02.842420,3462,1531943882,838718155,NED,-4.73999977112,-2.76503920555
2018/07/18/15:58:02.889408,3463,1531943882,888459997,NED,-4.61999988556,-2.76503920555
2018/07/18/15:58:02.978868,3464,1531943882,978283693,NED,-4.21000003815,-2.76503920555
2018/07/18/15:58:03.010621,3465,1531943883,10265702,NED,-4.21000003815,-2.76503920555
2018/07/18/15:58:03.059411,3466,1531943883,58296908,NED,-4.21000003815,-2.76503920555
2018/07/18/15:58:03.093133,3467,1531943883,92346095,NED,-3.62999987602,-2.76503920555
2018/07/18/15:58:03.149196,3468,1531943883,148566969,NED,-3.62999987602,-7.09538173676
2018/07/18/15:58:03.212773,3469,1531943883,212292527,NED,-2.91999983788,-7.09538173676
2018/07/18/15:58:03.256930,3470,1531943883,256536191,NED,-2.91999983788,-7.09538173676
2018/07/18/15:58:03.299849,3471,1531943883,298840517,NED,-2.15999984741,-7.09538173676
2018/07/18/15:58:03.368000,3472,1531943883,366893898,NED,-2.15999984741,-7.09538173676
2018/07/18/15:58:03.444728,3473,1531943883,443472656,NED,-1.52999997139,-7.09538173676
2018/07/18/15:58:03.528428,3474,1531943883,527208006,NED,-1.10000002384,-7.09538173676
2018/07/18/15:58:03.557981,3475,1531943883,556950136,NED,-1.10000002384,-7.09538173676
2018/07/18/15:58:03.616600,3476,1531943883,615930883,NED,-0.819999992847,-1.34532785416
2018/07/18/15:58:03.650843,3477,1531943883,649880807,NED,-0.819999992847,-1.34532785416
2018/07/18/15:58:03.765619,3478,1531943883,755971042,NED,-0.589999973774,-1.34532785416
2018/07/18/15:58:03.818855,3479,1531943883,818248392,NED,-0.459999978542,-1.34532785416
2018/07/18/15:58:03.883437,3480,1531943883,881466948,NED,-0.119999997318,-1.34532785416
2018/07/18/15:58:03.913634,3481,1531943883,912137612,NED,-0.119999997318,-3.25037741661
2018/07/18/15:58:04.011639,3482,1531943884,10024867,NED,0.689999997616,-3.25037741661
2018/07/18/15:58:04.084639,3483,1531943884,84215973,NED,0.689999997616,-3.25037741661
2018/07/18/15:58:04.144402,3484,1531943884,143933385,NED,1.61000001431,-3.25037741661
2018/07/18/15:58:04.183762,3485,1531943884,183192306,NED,2.66999983788,-3.25037741661
2018/07/18/15:58:04.232502,3486,1531943884,231917616,NED,2.66999983788,-3.25037741661
2018/07/18/15:58:04.286753,3487,1531943884,286379695,NED,3.65999984741,-8.95526313782
2018/07/18/15:58:04.327436,3488,1531943884,324104777,NED,3.65999984741,-8.95526313782
2018/07/18/15:58:04.410235,3489,1531943884,407774688,NED,4.50999975204,-8.95526313782
2018/07/18/15:58:04.429399,3490,1531943884,428277947,NED,4.50999975204,-8.95526313782
2018/07/18/15:58:04.479303,3491,1531943884,478511913,NED,5.40999984741,-8.95526313782
2018/07/18/15:58:04.566716,3492,1531943884,565388124,NED,5.40999984741,-8.95526313782
2018/07/18/15:58:04.587314,3493,1531943884,586659118,NED,6.07999992371,-8.95526313782
2018/07/18/15:58:04.612929,3494,1531943884,611927604,NED,6.07999992371,-1.97824501991
2018/07/18/15:58:04.712204,3495,1531943884,700008442,NED,6.51999998093,-1.97824501991
2018/07/18/15:58:04.735899,3496,1531943884,735245360,NED,6.51999998093,-1.97824501991
2018/07/18/15:58:04.779952,3497,1531943884,778583179,NED,6.84999990463,-1.97824501991
2018/07/18/15:58:04.811249,3498,1531943884,810646116,NED,6.84999990463,-1.97824501991
2018/07/18/15:58:04.855137,3499,1531943884,854284315,NED,6.84999990463,-1.97824501991
2018/07/18/15:58:04.888604,3500,1531943884,885442367,NED,7.0499997139,-1.97824501991
2018/07/18/15:58:04.949293,3501,1531943884,948814490,NED,7.0499997139,-1.97824501991
2018/07/18/15:58:05.007809,3502,1531943885,6822161,NED,7.17000007629,2.84412026405
2018/07/18/15:58:05.037252,3503,1531943885,34828408,NED,7.17000007629,2.84412026405
2018/07/18/15:58:05.078069,3504,1531943885,77373340,NED,7.17000007629,2.84412026405
2018/07/18/15:58:05.149848,3505,1531943885,148836158,NED,7.17000007629,2.84412026405
2018/07/18/15:58:05.163803,3506,1531943885,163419355,NED,7.17000007629,2.84412026405
2018/07/18/15:58:05.198280,3507,1531943885,197757563,NED,7.00999975204,2.84412026405
2018/07/18/15:58:05.227094,3508,1531943885,226701944,NED,7.00999975204,2.84412026405
2018/07/18/15:58:05.293143,3509,1531943885,292684087,NED,6.77999973297,2.84412026405
2018/07/18/15:58:05.350910,3510,1531943885,349983927,NED,6.77999973297,2.84412026405
2018/07/18/15:58:05.395487,3511,1531943885,393990891,NED,6.44999980927,2.84412026405
2018/07/18/15:58:05.461836,3512,1531943885,457930593,NED,6.44999980927,6.60686063766
2018/07/18/15:58:05.487599,3513,1531943885,486798878,NED,6.13999986649,6.60686063766
2018/07/18/15:58:05.543701,3514,1531943885,543138377,NED,6.13999986649,6.60686063766
2018/07/18/15:58:05.615954,3515,1531943885,615084837,NED,5.75999975204,6.60686063766
2018/07/18/15:58:05.648716,3516,1531943885,642952430,NED,5.75999975204,6.60686063766
2018/07/18/15:58:05.725515,3517,1531943885,724596957,NED,5.33999967575,6.60686063766
2018/07/18/15:58:05.753635,3518,1531943885,753107263,NED,5.33999967575,6.60686063766
2018/07/18/15:58:05.799178,3519,1531943885,797994217,NED,4.84999990463,6.60686063766
2018/07/18/15:58:05.839959,3520,1531943885,839556249,NED,4.83999967575,6.60686063766
2018/07/18/15:58:05.876298,3521,1531943885,869426539,NED,4.36000013351,7.64603328705
2018/07/18/15:58:05.911657,3522,1531943885,911099802,NED,4.36000013351,7.64603328705
2018/07/18/15:58:05.957153,3523,1531943885,956564958,NED,4.36000013351,7.64603328705
2018/07/18/15:58:05.998131,3524,1531943885,997614995,NED,3.77999997139,7.64603328705
2018/07/18/15:58:06.064715,3525,1531943886,64106445,NED,3.77999997139,7.64603328705
2018/07/18/15:58:06.090384,3526,1531943886,90089835,NED,3.23000001907,7.64603328705
2018/07/18/15:58:06.146963,3527,1531943886,146524950,NED,3.23000001907,7.64603328705
2018/07/18/15:58:06.197715,3528,1531943886,193774182,NED,2.52999997139,8.15979194641
2018/07/18/15:58:06.231209,3529,1531943886,230801449,NED,2.52999997139,8.15979194641
2018/07/18/15:58:06.339801,3530,1531943886,339206704,NED,1.74000000954,8.15979194641
2018/07/18/15:58:06.431548,3531,1531943886,429012678,NED,0.799999952316,8.15979194641
2018/07/18/15:58:06.454610,3532,1531943886,454029167,NED,0.799999952316,8.15979194641
2018/07/18/15:58:06.529427,3533,1531943886,527831991,NED,-0.070000000298,8.15979194641
2018/07/18/15:58:06.554875,3534,1531943886,554224625,NED,-0.070000000298,8.15979194641
2018/07/18/15:58:06.618267,3535,1531943886,617544238,NED,-1.06999993324,8.15979194641
2018/07/18/15:58:06.655761,3536,1531943886,655201482,NED,-1.06999993324,10.5155410767
2018/07/18/15:58:06.721421,3537,1531943886,718044653,NED,-2.27999997139,10.5155410767
2018/07/18/15:58:06.754012,3538,1531943886,753219813,NED,-2.27999997139,10.5155410767
2018/07/18/15:58:06.810959,3539,1531943886,810399111,NED,-3.42999982834,10.5155410767
2018/07/18/15:58:06.882231,3540,1531943886,881011475,NED,-4.57999992371,10.5155410767
2018/07/18/15:58:06.895581,3541,1531943886,895144981,NED,-4.57999992371,10.5155410767
2018/07/18/15:58:06.944810,3542,1531943886,943304604,NED,-4.57999992371,10.5155410767
2018/07/18/15:58:07.024462,3543,1531943887,12343258,NED,-5.44999980927,10.5155410767
2018/07/18/15:58:07.068060,3544,1531943887,67462003,NED,-5.44999980927,10.5155410767
2018/07/18/15:58:07.095632,3545,1531943887,95254814,NED,-6.19000005722,10.5155410767
2018/07/18/15:58:07.137235,3546,1531943887,136781967,NED,-6.19000005722,4.38568925858
2018/07/18/15:58:07.194905,3547,1531943887,189648290,NED,-6.73000001907,4.38568925858
2018/07/18/15:58:07.224409,3548,1531943887,223591496,NED,-6.73000001907,4.38568925858
2018/07/18/15:58:07.293446,3549,1531943887,289804870,NED,-7.07999992371,4.38568925858
2018/07/18/15:58:07.336030,3550,1531943887,335432970,NED,-7.07999992371,4.38568925858
2018/07/18/15:58:07.410498,3551,1531943887,409296883,NED,-7.23000001907,4.38568925858
2018/07/18/15:58:07.428631,3552,1531943887,427008141,NED,-7.23000001907,4.38568925858
2018/07/18/15:58:07.493429,3553,1531943887,492613458,NED,-7.30999994278,4.38568925858
2018/07/18/15:58:07.546805,3554,1531943887,545579844,NED,-7.30999994278,4.38568925858
2018/07/18/15:58:07.606519,3555,1531943887,605851364,NED,-7.3799996376,-3.37352657318
2018/07/18/15:58:07.638304,3556,1531943887,637464868,NED,-7.3799996376,-3.37352657318
2018/07/18/15:58:07.692567,3557,1531943887,691917765,NED,-7.36999988556,-3.37352657318
2018/07/18/15:58:07.744730,3558,1531943887,744102816,NED,-7.36999988556,-3.37352657318
2018/07/18/15:58:07.806293,3559,1531943887,805743473,NED,-7.17999982834,-3.37352657318
2018/07/18/15:58:07.860281,3560,1531943887,859138238,NED,-7.17999982834,-3.37352657318
2018/07/18/15:58:07.917892,3561,1531943887,916790652,NED,-6.69999980927,-3.37352657318
2018/07/18/15:58:07.943926,3562,1531943887,943561298,NED,-6.69999980927,-3.37352657318
2018/07/18/15:58:08.020236,3563,1531943888,18913130,NED,-6.0,-6.00916194916
2018/07/18/15:58:08.045404,3564,1531943888,43763958,NED,-6.0,-6.00916194916
2018/07/18/15:58:08.112517,3565,1531943888,111864256,NED,-5.2999997139,-6.00916194916
2018/07/18/15:58:08.142196,3566,1531943888,141306040,NED,-5.2999997139,-6.00916194916
2018/07/18/15:58:08.190907,3567,1531943888,189833628,NED,-4.61000013351,-6.00916194916
2018/07/18/15:58:08.236114,3568,1531943888,235706334,NED,-4.61000013351,-6.00916194916
2018/07/18/15:58:08.383936,3569,1531943888,380164310,NED,-3.26999998093,-6.00916194916
2018/07/18/15:58:08.480043,3570,1531943888,479649155,NED,-2.79999995232,-6.00916194916
2018/07/18/15:58:08.505033,3571,1531943888,503843414,NED,-2.79999995232,-7.20671272278
2018/07/18/15:58:08.545437,3572,1531943888,544092982,NED,-2.79999995232,-7.20671272278
2018/07/18/15:58:08.610119,3573,1531943888,609363648,NED,-2.24000000954,-7.20671272278
2018/07/18/15:58:08.637352,3574,1531943888,636566225,NED,-2.24000000954,-7.20671272278
2018/07/18/15:58:08.668879,3575,1531943888,668202865,NED,-1.62000000477,-7.20671272278
2018/07/18/15:58:08.735973,3576,1531943888,734615054,NED,-1.62000000477,-7.20671272278
2018/07/18/15:58:08.767736,3577,1531943888,767458689,NED,-0.870000004768,-7.20671272278
2018/07/18/15:58:08.817177,3578,1531943888,816771388,NED,-0.870000004768,-5.58198213577
2018/07/18/15:58:08.969769,3579,1531943888,969077373,NED,0.569999992847,-5.58198213577
2018/07/18/15:58:09.033818,3580,1531943889,33362418,NED,0.569999992847,-5.58198213577
2018/07/18/15:58:09.087628,3581,1531943889,87210076,NED,1.24000000954,-5.58198213577
2018/07/18/15:58:09.137093,3582,1531943889,136236891,NED,1.24000000954,-5.58198213577
2018/07/18/15:58:09.204055,3583,1531943889,203396401,NED,2.18000006676,-4.00874948502
2018/07/18/15:58:09.217044,3584,1531943889,216484543,NED,2.18000006676,-4.00874948502
2018/07/18/15:58:09.275062,3585,1531943889,274451419,NED,2.90999984741,-4.00874948502
2018/07/18/15:58:09.284114,3586,1531943889,283673269,NED,2.90999984741,-4.00874948502
2018/07/18/15:58:09.373195,3587,1531943889,372795670,NED,4.23999977112,-4.00874948502
2018/07/18/15:58:09.398239,3588,1531943889,397899839,NED,4.23999977112,-4.00874948502
2018/07/18/15:58:09.457996,3589,1531943889,457466441,NED,4.23999977112,-4.00874948502
2018/07/18/15:58:09.486786,3590,1531943889,486113611,NED,5.02999973297,-4.00874948502
2018/07/18/15:58:09.579938,3591,1531943889,576244034,NED,5.63999986649,-4.00874948502
2018/07/18/15:58:09.607785,3592,1531943889,603601842,NED,5.63999986649,-4.00874948502
2018/07/18/15:58:09.628335,3593,1531943889,628010306,NED,5.63999986649,-1.03145933151
2018/07/18/15:58:09.712551,3594,1531943889,711802815,NED,6.85999965668,-1.03145933151
2018/07/18/15:58:09.762903,3595,1531943889,760064615,NED,6.85999965668,-1.03145933151
2018/07/18/15:58:09.789196,3596,1531943889,788733736,NED,7.06999969482,-1.03145933151
2018/07/18/15:58:09.832310,3597,1531943889,831959208,NED,7.06999969482,-1.03145933151
2018/07/18/15:58:09.918032,3598,1531943889,916168352,NED,9.14999961853,-1.03145933151
2018/07/18/15:58:09.965066,3599,1531943889,964776836,NED,9.14999961853,-1.03145933151
2018/07/18/15:58:10.015735,3600,1531943890,15478225,NED,9.09000015259,-1.03145933151
2018/07/18/15:58:10.062153,3601,1531943890,59135180,NED,9.09000015259,-1.03145933151
2018/07/18/15:58:10.101432,3602,1531943890,100918045,NED,10.7699995041,8.57494163513
2018/07/18/15:58:10.140973,3603,1531943890,139867469,NED,10.7699995041,8.57494163513
2018/07/18/15:58:10.211368,3604,1531943890,210528893,NED,10.5900001526,8.57494163513
2018/07/18/15:58:10.246349,3605,1531943890,245110173,NED,10.5900001526,8.57494163513
2018/07/18/15:58:10.291397,3606,1531943890,290868002,NED,10.3099994659,8.57494163513
2018/07/18/15:58:10.345010,3607,1531943890,344483119,NED,10.3099994659,8.57494163513
2018/07/18/15:58:10.411157,3608,1531943890,410652401,NED,12.4099998474,8.57494163513
2018/07/18/15:58:10.450758,3609,1531943890,449981788,NED,12.4099998474,8.91280174255
2018/07/18/15:58:10.485858,3610,1531943890,485382996,NED,12.2299995422,8.91280174255
2018/07/18/15:58:10.530802,3611,1531943890,529988837,NED,12.2299995422,8.91280174255
2018/07/18/15:58:10.606606,3612,1531943890,606057817,NED,15.9299993515,8.91280174255
2018/07/18/15:58:10.642377,3613,1531943890,641691086,NED,15.9299993515,8.91280174255
2018/07/18/15:58:10.707116,3614,1531943890,706146978,NED,15.779999733,8.91280174255
2018/07/18/15:58:10.768880,3615,1531943890,767146654,NED,15.779999733,8.91280174255
2018/07/18/15:58:10.788413,3616,1531943890,788111125,NED,15.6499996185,8.91280174255
2018/07/18/15:58:10.850857,3617,1531943890,850323619,NED,15.6499996185,8.91280174255
2018/07/18/15:58:10.923303,3618,1531943890,922809023,NED,18.2099990845,12.3789329529
2018/07/18/15:58:10.994930,3619,1531943890,994576035,NED,18.0100002289,12.3789329529
2018/07/18/15:58:11.039407,3620,1531943891,37564742,NED,18.0100002289,12.3789329529
2018/07/18/15:58:11.097753,3621,1531943891,97413007,NED,21.5900001526,12.3789329529
2018/07/18/15:58:11.163978,3622,1531943891,162538078,NED,21.5900001526,12.3789329529
2018/07/18/15:58:11.212322,3623,1531943891,212044793,NED,21.3999996185,12.3789329529
2018/07/18/15:58:11.245038,3624,1531943891,244795406,NED,21.3999996185,12.3789329529
2018/07/18/15:58:11.325722,3625,1531943891,325262131,NED,21.0,12.3789329529
2018/07/18/15:58:11.354028,3626,1531943891,351693678,NED,21.0,15.6801319122
2018/07/18/15:58:11.395554,3627,1531943891,395371466,NED,23.109998703,15.6801319122
2018/07/18/15:58:11.487829,3628,1531943891,487058546,NED,22.8999996185,15.6801319122
2018/07/18/15:58:11.524543,3629,1531943891,523927898,NED,22.8999996185,15.6801319122
2018/07/18/15:58:11.550334,3630,1531943891,549398624,NED,22.8999996185,15.6801319122
2018/07/18/15:58:11.599044,3631,1531943891,596515030,NED,22.4799995422,15.6801319122
2018/07/18/15:58:11.628563,3632,1531943891,627944857,NED,22.4799995422,15.6801319122
2018/07/18/15:58:11.724029,3633,1531943891,720332954,NED,25.6800003052,15.6765804291
2018/07/18/15:58:11.743270,3634,1531943891,742703042,NED,25.6800003052,15.6765804291
2018/07/18/15:58:11.790946,3635,1531943891,790554896,NED,25.3999996185,15.6765804291
2018/07/18/15:58:11.834405,3636,1531943891,834089005,NED,25.3999996185,15.6765804291
2018/07/18/15:58:11.889138,3637,1531943891,888702032,NED,27.5100002289,15.6765804291
2018/07/18/15:58:12.000385,3638,1531943891,999683075,NED,27.4799995422,15.6765804291
2018/07/18/15:58:12.070055,3639,1531943892,69732508,NED,27.4799995422,15.6765804291
2018/07/18/15:58:12.132793,3640,1531943892,129962113,NED,27.4200000763,15.6765804291
2018/07/18/15:58:12.157120,3641,1531943892,153502493,NED,27.4200000763,15.8949689865
2018/07/18/15:58:12.238448,3642,1531943892,238034006,NED,30.6599998474,15.8949689865
2018/07/18/15:58:12.289990,3643,1531943892,289110081,NED,30.7199993134,15.8949689865
2018/07/18/15:58:12.344765,3644,1531943892,344181055,NED,30.7199993134,15.8949689865
2018/07/18/15:58:12.411750,3645,1531943892,410940477,NED,32.6899986267,15.8949689865
2018/07/18/15:58:12.492636,3646,1531943892,491859581,NED,32.6599998474,20.1199913025
2018/07/18/15:58:12.524365,3647,1531943892,523624158,NED,32.6599998474,20.1199913025
2018/07/18/15:58:12.573498,3648,1531943892,573031835,NED,32.6599998474,20.1199913025
2018/07/18/15:58:12.592501,3649,1531943892,591186034,NED,32.5599975586,20.1199913025
2018/07/18/15:58:12.643142,3650,1531943892,642857431,NED,32.5599975586,20.1199913025
2018/07/18/15:58:12.709421,3651,1531943892,709147385,NED,35.2299995422,20.1199913025
2018/07/18/15:58:12.765134,3652,1531943892,764443317,NED,35.219997406,20.1199913025
2018/07/18/15:58:12.786746,3653,1531943892,786308483,NED,35.1399993896,20.1199913025
2018/07/18/15:58:12.839061,3654,1531943892,838500898,NED,35.1300010681,20.1199913025
2018/07/18/15:58:12.903113,3655,1531943892,902540381,NED,36.9199981689,20.1199913025
2018/07/18/15:58:12.933357,3656,1531943892,932947277,NED,36.9099998474,30.5046043396
2018/07/18/15:58:13.013693,3657,1531943893,13055351,NED,37.0099983215,30.5046043396
2018/07/18/15:58:13.028173,3658,1531943893,27720309,NED,37.0099983215,30.5046043396
2018/07/18/15:58:13.089946,3659,1531943893,88190457,NED,39.2299995422,30.5046043396
2018/07/18/15:58:13.148017,3660,1531943893,147526665,NED,39.2099990845,30.5046043396
2018/07/18/15:58:13.217454,3661,1531943893,216908234,NED,38.9399986267,30.5046043396
2018/07/18/15:58:13.256580,3662,1531943893,255899484,NED,38.9300003052,30.5046043396
2018/07/18/15:58:13.339682,3663,1531943893,333550594,NED,38.4500007629,30.5046043396
2018/07/18/15:58:13.397997,3664,1531943893,397102915,NED,38.6199989319,30.5046043396
2018/07/18/15:58:13.446830,3665,1531943893,443311365,NED,38.6299972534,33.2663764954
2018/07/18/15:58:13.522464,3666,1531943893,522001343,NED,37.7700004578,33.2663764954
2018/07/18/15:58:13.584838,3667,1531943893,584441773,NED,40.2000007629,33.2663764954
2018/07/18/15:58:13.622178,3668,1531943893,621005657,NED,40.2099990845,33.2663764954
2018/07/18/15:58:13.707442,3669,1531943893,706763174,NED,39.3499984741,33.2663764954
2018/07/18/15:58:13.790951,3670,1531943893,790425801,NED,38.4599990845,35.9459342957
2018/07/18/15:58:13.808071,3671,1531943893,805334341,NED,38.4599990845,35.9459342957
2018/07/18/15:58:13.877429,3672,1531943893,876864462,NED,39.2099990845,35.9459342957
2018/07/18/15:58:13.966964,3673,1531943893,966504400,NED,39.219997406,35.9459342957
2018/07/18/15:58:13.988168,3674,1531943893,987323850,NED,38.5699996948,35.9459342957
2018/07/18/15:58:14.027223,3675,1531943894,26391707,NED,38.5699996948,35.9459342957
2018/07/18/15:58:14.092581,3676,1531943894,90610902,NED,37.6399993896,35.9459342957
2018/07/18/15:58:14.129171,3677,1531943894,127121795,NED,37.6299972534,35.9459342957
2018/07/18/15:58:14.170207,3678,1531943894,169045396,NED,38.6599998474,34.4570999146
2018/07/18/15:58:14.219227,3679,1531943894,218458995,NED,38.6399993896,34.4570999146
2018/07/18/15:58:14.276089,3680,1531943894,275581405,NED,37.6899986267,34.4570999146
2018/07/18/15:58:14.352641,3681,1531943894,342275645,NED,37.6800003052,34.4570999146
2018/07/18/15:58:14.396241,3682,1531943894,395468242,NED,37.1599998474,34.4570999146
2018/07/18/15:58:14.416345,3683,1531943894,415947408,NED,37.1599998474,34.4570999146
2018/07/18/15:58:14.452554,3684,1531943894,451845668,NED,37.1599998474,34.4570999146
2018/07/18/15:58:14.506724,3685,1531943894,505807440,NED,35.8899993896,36.3581314087
2018/07/18/15:58:14.550947,3686,1531943894,550549347,NED,35.8999977112,36.3581314087
2018/07/18/15:58:14.634293,3687,1531943894,633589198,NED,35.8999977112,36.3581314087
2018/07/18/15:58:14.717296,3688,1531943894,716144223,NED,34.0400009155,36.3581314087
2018/07/18/15:58:14.747326,3689,1531943894,742293855,NED,34.0499992371,36.3581314087
2018/07/18/15:58:14.798619,3690,1531943894,798009848,NED,32.2000007629,36.3581314087
2018/07/18/15:58:14.844496,3691,1531943894,843820671,NED,32.2000007629,37.9223556519
2018/07/18/15:58:14.877792,3692,1531943894,871959400,NED,30.4200000763,37.9223556519
2018/07/18/15:58:14.929992,3693,1531943894,929409934,NED,30.4200000763,37.9223556519
