%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531943875097021768,3246,1531943875094845825,,5,65528,40.5914654,-79.89959,380.350006104,-15.846912384,2.2080218792,-2.21109175972e-15,-15.9240913391,-0.0647674277425,-1.41035377979,-16.0,-15.4399471283
1531943875151739196,3247,1531943875151070179,,5,65528,40.5914654,-79.89959,380.350006104,-15.5859270096,3.61647200584,-2.35161566477e-15,-15.9547166824,-0.0196294356137,-1.43613421917,-16.0,-15.4399471283
1531943875237221010,3248,1531943875236411708,,5,65528,40.5914654,-79.89959,380.350006104,-15.5859270096,3.61647200584,-2.35161566477e-15,-16.0153865814,0.0990917831659,-1.54038596153,-16.0,-15.3372278214
1531943875312730618,3249,1531943875312197728,,5,65528,40.5914654,-79.89959,380.350006104,-15.5859270096,3.61647200584,-2.35161566477e-15,-16.0613803864,0.184702172875,-1.68427550793,-16.0,-15.1138391495
1531943875372029370,3250,1531943875368698783,,5,65528,40.5914654,-79.89959,380.350006104,-15.5859270096,3.61647200584,-2.35161566477e-15,-16.0791625977,0.22961166501,-1.71475851536,-16.0,-15.1138391495
1531943875400391480,3251,1531943875397818773,,5,65528,40.5914654,-79.89959,380.350006104,-15.302031517,4.67416715622,-2.44637875767e-15,-16.0956363678,0.282488584518,-1.72883796692,-16.0,-15.0342130661
1531943875434734675,3252,1531943875433686399,,5,65528,40.5914654,-79.89959,380.350006104,-15.302031517,4.67416715622,-2.44637875767e-15,-16.1105060577,0.344683974981,-1.7316082716,-16.0,-15.0342130661
1531943875511564651,3253,1531943875509169159,,5,65528,40.5914654,-79.89959,380.350006104,-15.302031517,4.67416715622,-2.44637875767e-15,-16.1536941528,0.498933106661,-1.67240703106,-16.0,-15.2654047012
1531943875612695569,3254,1531943875606837363,,5,65528,40.5914654,-79.89959,380.350006104,-14.7207307816,6.2689781189,-2.57049795911e-15,-16.1754379272,0.650518655777,-1.63638091087,-16.0,-15.394569397
1531943875658232268,3255,1531943875656998490,,5,65528,40.5914654,-79.89959,380.350006104,-14.7207307816,6.2689781189,-2.57049795911e-15,-16.1946582794,0.775400042534,-1.64191937447,-16.0,-15.5376214981
1531943875710169119,3256,1531943875709691141,,5,65528,40.5914654,-79.89959,380.350006104,-14.7207307816,6.2689781189,-2.57049795911e-15,-16.2030639648,0.848590016365,-1.63269400597,-16.0,-15.5376214981
1531943875754387370,3257,1531943875753727921,,5,65528,40.5914654,-79.89959,380.350006104,-14.7207307816,6.2689781189,-2.57049795911e-15,-16.2074756622,0.952729284763,-1.68004262447,-16.0,-15.7278909683
1531943875823319868,3258,1531943875820280575,,5,65528,40.5914654,-79.89959,380.350006104,-14.7207307816,6.2689781189,-2.57049795911e-15,-16.2165756226,1.05081284046,-1.70139050484,-16.0,-15.7278909683
1531943875852153845,3259,1531943875850481160,,5,65528,40.5914654,-79.89959,380.350006104,-14.240401268,7.29458475113,-2.63727519844e-15,-16.2214183807,1.09368026257,-1.71045947075,-16.0,-15.7278909683
1531943875895122478,3260,1531943875894578996,,5,65528,40.5914654,-79.89959,380.350006104,-14.240401268,7.29458475113,-2.63727519844e-15,-16.2195949554,1.20492959023,-1.67642331123,-16.0,-15.9635953903
1531943875957039888,3261,1531943875956606709,,5,65528,40.5914654,-79.89959,380.350006104,-14.240401268,7.29458475113,-2.63727519844e-15,-16.2179050446,1.2881565094,-1.6471581459,-16.0,-15.9635953903
1531943876048010729,3262,1531943876047464271,,5,65528,40.5914654,-79.89959,380.350006104,-14.240401268,7.29458475113,-2.63727519844e-15,-16.2123279572,1.53885149956,-1.46567797661,-16.0,-16.2357673645
1531943876122110306,3263,1531943876120869872,,5,65528,40.5914654,-79.89959,380.350006104,-14.240401268,7.29458475113,-2.63727519844e-15,-16.1864089966,1.77518332005,-1.31139111519,-16.0,-16.6287822723
1531943876180652843,3264,1531943876179580407,,5,65528,40.5914654,-79.89959,380.350006104,-13.3869848251,8.76291275024,-2.71258014537e-15,-16.1586818695,1.98893761635,-1.18199157715,-16.0,-16.9165649414
1531943876231812552,3265,1531943876228896105,,5,65528,40.5914654,-79.89959,380.350006104,-13.3869848251,8.76291275024,-2.71258014537e-15,-16.1054134369,2.20434498787,-1.07447123528,-16.0,-16.9165649414
1531943876293555597,3266,1531943876291496452,,5,65528,40.5914654,-79.89959,380.350006104,-13.3869848251,8.76291275024,-2.71258014537e-15,-16.0456409454,2.45399594307,-0.938495874405,-16.0,-16.9953231812
1531943876358256849,3267,1531943876349369941,,5,65528,40.5914654,-79.89959,380.350006104,-13.3869848251,8.76291275024,-2.71258014537e-15,-15.9967489243,2.63266706467,-0.860858261585,-16.0,-16.9953231812
1531943876416012867,3268,1531943876415283275,,5,65528,40.5914654,-79.89959,380.350006104,-12.733581543,9.68792533875,-2.74584266089e-15,-15.9140529633,2.90552520752,-0.744033515453,-16.0,-17.0881690979
1531943876456814229,3269,1531943876455485668,,5,65528,40.5914654,-79.89959,380.350006104,-12.733581543,9.68792533875,-2.74584266089e-15,-15.8471508026,3.08348989487,-0.662805318832,-16.0,-17.0881690979
1531943876476665428,3270,1531943876473482968,,5,65528,40.5914654,-79.89959,380.350006104,-12.733581543,9.68792533875,-2.74584266089e-15,-15.7798900604,3.26731324196,-0.581143319607,-16.0,-17.0708675385
1531943876558144730,3271,1531943876557781982,,5,65528,40.5914654,-79.89959,380.350006104,-12.733581543,9.68792533875,-2.74584266089e-15,-15.6346702576,3.6377055645,-0.438095539808,-16.0,-17.0708675385
1531943876604715754,3272,1531943876603997011,,5,65528,40.5914654,-79.89959,380.350006104,-11.6349697113,10.9830541611,-2.76990906923e-15,-15.5463676453,3.82867693901,-0.350979328156,-16.0,-17.0724525452
1531943876624285325,3273,1531943876617905749,,5,65528,40.5914654,-79.89959,380.350006104,-11.6349697113,10.9830541611,-2.76990906923e-15,-15.4958992004,3.92248940468,-0.324455559254,-16.0,-17.0724525452
1531943876673306530,3274,1531943876673089412,,5,65528,40.5914654,-79.89959,380.350006104,-11.6349697113,10.9830541611,-2.76990906923e-15,-15.3621168137,4.192299366,-0.226625159383,-15.9899997711,-17.0900096893
1531943876719684213,3275,1531943876719195706,,5,65528,40.5914654,-79.89959,380.350006104,-11.6349697113,10.9830541611,-2.76990906923e-15,-15.2831754684,4.3581404686,-0.175861269236,-15.9899997711,-17.0900096893
1531943876814916927,3276,1531943876812138910,,5,65528,40.5914654,-79.89959,380.350006104,-11.6349697113,10.9830541611,-2.76990906923e-15,-15.0860691071,4.69827318192,-0.0186260063201,-15.9899997711,-17.0669555664
1531943876835488470,3277,1531943876834589952,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.9892921448,4.86510658264,0.0626172423363,-15.9899997711,-17.0669555664
1531943876894692951,3278,1531943876894261980,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.8407287598,5.11228656769,0.242629483342,-16.0,-17.0487003326
1531943876932258414,3279,1531943876931836691,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.7849969864,5.19293022156,0.3194835186,-16.0,-17.0487003326
1531943876976833686,3280,1531943876975046634,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.6358833313,5.42200803757,0.503979325294,-16.0,-17.0920658112
1531943877072805080,3281,1531943877072107232,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.461605072,5.68082094193,0.673132359982,-16.0,-17.0920658112
1531943877095581847,3282,1531943877094027401,,5,65528,40.5914654,-79.89959,380.350006104,-11.2389802933,11.3879470825,-2.77099934299e-15,-14.4189491272,5.74540281296,0.683553874493,-16.0,-17.1586704254
1531943877123286430,3283,1531943877122322761,,5,65528,40.5914654,-79.89959,380.350006104,-9.51942634583,12.8600358963,-2.7406937177e-15,-14.334069252,5.85828638077,0.704051196575,-16.0,-17.1586704254
1531943877176339046,3284,1531943877175855788,,5,65528,40.5914654,-79.89959,380.350006104,-9.51942634583,12.8600358963,-2.7406937177e-15,-14.1935529709,6.0477514267,0.731028258801,-16.0,-16.9981212616
1531943877237358004,3285,1531943877236662940,,5,65528,40.5914654,-79.89959,380.350006104,-9.51942634583,12.8600358963,-2.7406937177e-15,-14.0927839279,6.17467260361,0.729354739189,-16.0,-16.9981212616
1531943877281754623,3286,1531943877281482114,,5,65528,40.5914654,-79.89959,380.350006104,-9.51942634583,12.8600358963,-2.7406937177e-15,-13.9426136017,6.3662610054,0.725506663322,-16.0,-16.7172622681
1531943877295495555,3287,1531943877295115240,,5,65528,40.5914654,-79.89959,380.350006104,-9.51942634583,12.8600358963,-2.7406937177e-15,-13.9032974243,6.4249048233,0.726159334183,-16.0,-16.7172622681
1531943877339283572,3288,1531943877338526141,,5,65528,40.5914654,-79.89959,380.350006104,-9.05833244324,13.1888818741,-2.72449797023e-15,-13.7931261063,6.56150388718,0.738714039326,-16.0,-16.7172622681
1531943877450123600,3289,1531943877449473047,,5,65528,40.5914654,-79.89959,380.350006104,-9.05833244324,13.1888818741,-2.72449797023e-15,-13.535492897,6.91457128525,0.786698997021,-15.9899997711,-16.5772190094
1531943877496358373,3290,1531943877492627087,,5,65528,40.5914654,-79.89959,380.350006104,-9.05833244324,13.1888818741,-2.72449797023e-15,-13.3817853928,7.11742019653,0.774135947227,-15.9899997711,-16.4558544159
1531943877573988696,3291,1531943877573709243,,5,65528,40.5914654,-79.89959,380.350006104,-9.05833244324,13.1888818741,-2.72449797023e-15,-13.2271356583,7.31652927399,0.748641908169,-15.9899997711,-16.4558544159
1531943877608620400,3292,1531943877608149942,,5,65528,40.5914654,-79.89959,380.350006104,-8.10268974304,13.7966089249,-2.68189057215e-15,-13.0640516281,7.52242088318,0.712380290031,-15.9899997711,-16.2362499237
1531943877662061780,3293,1531943877661597273,,5,65528,40.5914654,-79.89959,380.350006104,-8.10268974304,13.7966089249,-2.68189057215e-15,-12.9562730789,7.65242671967,0.673092126846,-15.9899997711,-16.2362499237
1531943877729048287,3294,1531943877727293651,,5,65528,40.5914654,-79.89959,380.350006104,-8.10268974304,13.7966089249,-2.68189057215e-15,-12.8182659149,7.83031702042,0.562251091003,-16.0,-16.0319042206
1531943877749414841,3295,1531943877748413476,,5,65528,40.5914654,-79.89959,380.350006104,-8.10268974304,13.7966089249,-2.68189057215e-15,-12.7762336731,7.88745594025,0.518203377724,-16.0,-16.0319042206
1531943877817528983,3296,1531943877816795807,,5,65528,40.5914654,-79.89959,380.350006104,-8.10268974304,13.7966089249,-2.68189057215e-15,-12.6213464737,8.06536579132,0.306963831186,-16.0,-15.7790441513
1531943877838015023,3297,1531943877836753630,,5,65528,40.5914654,-79.89959,380.350006104,-6.59466314316,14.5777368546,-2.5928711961e-15,-12.5936727524,8.10056400299,0.242606088519,-16.0,-15.7790441513
1531943877911020310,3298,1531943877910252991,,5,65528,40.5914654,-79.89959,380.350006104,-6.59466314316,14.5777368546,-2.5928711961e-15,-12.4638462067,8.26520729065,0.00860172044486,-16.0,-15.5164480209
1531943877964871798,3299,1531943877964310524,,5,65528,40.5914654,-79.89959,380.350006104,-6.59466314316,14.5777368546,-2.5928711961e-15,-12.3986759186,8.35214424133,-0.115281790495,-16.0,-15.5164480209
1531943878039671113,3300,1531943878035908115,,5,65528,40.5914654,-79.89959,380.350006104,-6.59466314316,14.5777368546,-2.5928711961e-15,-12.2694540024,8.55358028412,-0.340557962656,-16.0,-15.4083709717
1531943878127452362,3301,1531943878122641184,,5,65528,40.5914654,-79.89959,380.350006104,-5.54743003845,15.0075321198,-2.51725675648e-15,-12.1609716415,8.67735958099,-0.541296243668,-16.0,-15.2074556351
1531943878145440287,3302,1531943878141919879,,5,65528,40.5914654,-79.89959,380.350006104,-5.54743003845,15.0075321198,-2.51725675648e-15,-12.0871896744,8.787525177,-0.657441556454,-16.0,-15.2074556351
1531943878230140771,3303,1531943878229451371,,5,65528,40.5914654,-79.89959,380.350006104,-5.54743003845,15.0075321198,-2.51725675648e-15,-11.8940725327,9.04543113708,-0.808135807514,-16.0,-15.2387523651
1531943878257262705,3304,1531943878256619704,,5,65528,40.5914654,-79.89959,380.350006104,-5.54743003845,15.0075321198,-2.51725675648e-15,-11.840924263,9.12413692474,-0.826463639736,-16.0,-15.2387523651
1531943878294058417,3305,1531943878293581751,,5,65528,40.5914654,-79.89959,380.350006104,-5.54743003845,15.0075321198,-2.51725675648e-15,-11.682554245,9.32429409027,-0.915654957294,-16.0,-15.4475021362
1531943878367180984,3306,1531943878366288226,,5,65528,40.5914654,-79.89959,380.350006104,-3.97131204605,15.4993124008,-2.38446370765e-15,-11.5154094696,9.56285381317,-1.00405406952,-16.0,-15.4475021362
1531943878392372540,3307,1531943878391302600,,5,65528,40.5914654,-79.89959,380.350006104,-3.97131204605,15.4993124008,-2.38446370765e-15,-11.4016819,9.70677375793,-1.05654704571,-16.0,-15.6384811401
1531943878470387403,3308,1531943878468266211,,5,65528,40.5914654,-79.89959,380.350006104,-3.97131204605,15.4993124008,-2.38446370765e-15,-11.1935319901,9.95904827118,-1.06703448296,-16.0,-15.6384811401
1531943878492442802,3309,1531943878490961539,,5,65528,40.5914654,-79.89959,380.350006104,-3.97131204605,15.4993124008,-2.38446370765e-15,-11.0565471649,10.1208610535,-1.10090899467,-16.0,-15.7205448151
1531943878605293848,3310,1531943878604191525,,5,65528,40.5914654,-79.89959,380.350006104,-2.98317813873,15.7194356918,-2.29040966379e-15,-10.684384346,10.5256481171,-1.12416946888,-16.0,-15.7872514725
1531943878666273928,3311,1531943878665145525,,5,65528,40.5914654,-79.89959,380.350006104,-2.98317813873,15.7194356918,-2.29040966379e-15,-10.4535160065,10.7602596283,-1.14516866207,-16.0,-15.7872514725
1531943878713380148,3312,1531943878710973295,,5,65528,40.5914654,-79.89959,380.350006104,-2.98317813873,15.7194356918,-2.29040966379e-15,-10.1927947998,11.0103282928,-1.1423561573,-16.0,-15.8416957855
1531943878789377562,3313,1531943878788896192,,5,65528,40.5914654,-79.89959,380.350006104,-2.98317813873,15.7194356918,-2.29040966379e-15,-9.87728023529,11.2751607895,-1.02642631531,-16.0,-16.1085891724
1531943878842298917,3314,1531943878841902697,,5,65528,40.5914654,-79.89959,380.350006104,-2.09734797478,15.8619394302,-2.19937838788e-15,-9.56171607971,11.5342760086,-0.900442302227,-16.0,-16.1085891724
1531943878933901659,3315,1531943878930532513,,5,65528,40.5914654,-79.89959,380.350006104,-2.09734797478,15.8619394302,-2.19937838788e-15,-9.1600151062,11.8506593704,-0.73132121563,-15.9899997711,-16.4580974579
1531943878952671975,3316,1531943878950107972,,5,65528,40.5914654,-79.89959,380.350006104,-2.09734797478,15.8619394302,-2.19937838788e-15,-9.06029701233,11.9362430573,-0.700195968151,-15.9899997711,-16.4580974579
1531943879028272082,3317,1531943879027126719,,5,65528,40.5914654,-79.89959,380.350006104,-2.09734797478,15.8619394302,-2.19937838788e-15,-8.6519985199,12.2236423492,-0.498194307089,-15.9899997711,-16.5467758179
1531943879085081106,3318,1531943879084846741,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-8.33495044708,12.4105167389,-0.334450691938,-15.9899997711,-16.7073898315
1531943879112806490,3319,1531943879111529256,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-8.2376241684,12.4755249023,-0.303523927927,-15.9899997711,-16.7073898315
1531943879146201793,3320,1531943879145794374,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-8.03573894501,12.5877389908,-0.194598540664,-15.9899997711,-16.7073898315
1531943879220110752,3321,1531943879218481619,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-7.66486549377,12.7797136307,-0.0625524967909,-15.9899997711,-16.82213974
1531943879247107888,3322,1531943879245269925,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-7.58619737625,12.8070964813,-0.0471101365983,-15.9899997711,-16.82213974
1531943879314008126,3323,1531943879312553359,,5,65528,40.5914654,-79.89959,380.350006104,-1.03827607632,15.9662761688,-2.08245697883e-15,-7.26236200333,12.9627466202,-0.00892577320337,-15.9899997711,-16.7898807526
1531943879360951917,3324,1531943879360354484,,5,65528,40.5914654,-79.89959,380.350006104,-0.543506026268,15.9907665253,-2.02486425493e-15,-7.09255695343,13.0412044525,0.0349832624197,-16.0,-16.7061290741
1531943879439949107,3325,1531943879439077053,,5,65528,40.5914654,-79.89959,380.350006104,-0.543506026268,15.9907665253,-2.02486425493e-15,-6.75089836121,13.1695919037,0.131965816021,-16.0,-16.7061290741
1531943879508788811,3326,1531943879508457327,,5,65528,40.5914654,-79.89959,380.350006104,-0.543506026268,15.9907665253,-2.02486425493e-15,-6.41866588593,13.3056898117,0.23794130981,-16.0,-16.5899868011
1531943879547278201,3327,1531943879546996669,,5,65528,40.5914654,-79.89959,380.350006104,-0.543506026268,15.9907665253,-2.02486425493e-15,-6.33041000366,13.3422803879,0.262182623148,-16.0,-16.5899868011
1531943879640543262,3328,1531943879637589408,,5,65528,40.5914654,-79.89959,380.350006104,-0.221846997738,15.9984617233,-1.98641492087e-15,-5.9417257309,13.4683151245,0.293894678354,-16.0,-16.5295848846
1531943879725845949,3329,1531943879724674346,,5,65528,40.5914654,-79.89959,380.350006104,-0.221846997738,15.9984617233,-1.98641492087e-15,-5.68825149536,13.5229759216,0.22261184454,-16.0,-16.4456367493
1531943879759816830,3330,1531943879759119622,,5,65528,40.5914654,-79.89959,380.350006104,-0.221846997738,15.9984617233,-1.98641492087e-15,-5.58386802673,13.5366201401,0.135792538524,-16.0,-16.4456367493
1531943879817066169,3331,1531943879816704317,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-5.44053316116,13.5641489029,-0.0178771726787,-16.0,-16.2758197784
1531943879882865332,3332,1531943879881126151,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-5.28038835526,13.589263916,-0.128378838301,-16.0,-16.0431632996
1531943879917401263,3333,1531943879916839477,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-5.17947721481,13.6069030762,-0.198305025697,-16.0,-16.0431632996
1531943879975793948,3334,1531943879975195299,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-5.07299804687,13.6139755249,-0.250743001699,-16.0,-16.0431632996
1531943880011762919,3335,1531943880011126127,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-4.96326065063,13.6292934418,-0.316055566072,-16.0,-15.8813142776
1531943880045659626,3336,1531943880044048316,,5,65528,40.5914654,-79.89959,380.350006104,-0.0182159990072,15.9999895096,-1.96166451007e-15,-4.84657669067,13.6570100784,-0.356634050608,-16.0,-15.8813142776
1531943880154644671,3337,1531943880145922369,,5,65528,40.5914654,-79.89959,380.350006104,-3.00000010256e-06,16.0,-1.95943533153e-15,-4.48083877563,13.7129297256,-0.370511293411,-16.0,-15.8903989792
1531943880233301546,3338,1531943880229086074,,5,65528,40.5914654,-79.89959,380.350006104,-3.00000010256e-06,16.0,-1.95943533153e-15,-4.11619520187,13.7750072479,-0.302849560976,-16.0,-15.9316997528
1531943880269132631,3339,1531943880267036334,,5,65528,40.5914654,-79.89959,380.350006104,-3.00000010256e-06,16.0,-1.95943533153e-15,-3.91412067413,13.8047552109,-0.254622727633,-16.0,-15.9316997528
1531943880317127643,3340,1531943880316299556,,5,65528,40.5914654,-79.89959,380.350006104,-3.00000010256e-06,16.0,-1.95943533153e-15,-3.60747766495,13.8415737152,-0.201266661286,-16.0,-15.996963501
1531943880342566492,3341,1531943880339828699,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-3.48493456841,13.859333992,-0.150217548013,-16.0,-15.996963501
1531943880456227645,3342,1531943880448422389,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-2.90954065323,13.9211473465,0.0497359894216,-16.0,-16.0171051025
1531943880491750925,3343,1531943880491130740,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-2.53228211403,13.9568548203,0.263771057129,-16.0,-16.1762599945
1531943880571007505,3344,1531943880568041939,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-2.17159509659,13.9910612106,0.438244909048,-16.0,-16.1762599945
1531943880603630274,3345,1531943880603293798,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-1.82048118114,14.0074357986,0.659538924694,-16.0,-16.2801513672
1531943880655237086,3346,1531943880654111370,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-1.57370126247,14.0222406387,0.827099382877,-16.0,-16.2801513672
1531943880715324025,3347,1531943880714521250,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-1.21751618385,14.0423460007,1.08491873741,-16.0,-16.4583587646
1531943880747047124,3348,1531943880746144542,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-1.10175859928,14.0328035355,1.19535672665,-16.0,-16.4583587646
1531943880803310683,3349,1531943880803140637,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.789439439774,14.0308761597,1.41837072372,-16.0,-16.616897583
1531943880844506443,3350,1531943880844291790,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.597549557686,14.0167064667,1.54585802555,-16.0,-16.616897583
1531943880931728566,3351,1531943880930781376,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.340182721615,13.9751749039,1.57920205593,-16.0,-16.5614147186
1531943880951761748,3352,1531943880947913152,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.285582244396,13.9687290192,1.55022513866,-16.0,-16.5614147186
1531943881004712097,3353,1531943881004012552,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.171866759658,13.9251680374,1.43289864063,-16.0,-16.1561355591
1531943881049103278,3354,1531943881046873351,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.0975262224674,13.9051609039,1.390655756,-16.0,-16.1561355591
1531943881077607245,3355,1531943881076811542,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,-0.0327675454318,13.884522438,1.3517742157,-16.0,-15.9612817764
1531943881182589521,3356,1531943881181633180,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.111153274775,13.8367395401,1.27029883862,-16.0,-15.6080341339
1531943881213078747,3357,1531943881210907219,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.204133018851,13.7991485596,1.21645390987,-16.0,-15.6080341339
1531943881289163236,3358,1531943881287233081,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.285411417484,13.7672996521,1.13703000546,-16.0,-15.2717809677
1531943881326428481,3359,1531943881322157969,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.329490810633,13.747792244,1.08836197853,-16.0,-15.2717809677
1531943881400671198,3360,1531943881398385400,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.400999754667,13.7189264297,0.966348469257,-16.0,-14.9641122818
1531943881425198507,3361,1531943881421709778,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.432674497366,13.7072305679,0.920319974422,-16.0,-14.9641122818
1531943881483995798,3362,1531943881483653434,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.483835607767,13.697763443,0.837659418583,-16.0,-14.8077516556
1531943881542056745,3363,1531943881537988279,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.505057632923,13.690955162,0.798059880733,-16.0,-14.8077516556
1531943881627883173,3364,1531943881627195436,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.580313026905,13.6935510635,0.686309874058,-16.0,-14.5077886581
1531943881747253191,3365,1531943881746455856,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.659300982952,13.7094650269,0.660028934479,-16.0,-14.3813343048
1531943881792262029,3366,1531943881791821906,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.705829977989,13.7290782928,0.614247739315,-16.0,-14.2594232559
1531943881847513440,3367,1531943881839261629,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.734679996967,13.7374544144,0.565555334091,-16.0,-14.2594232559
1531943881890177665,3368,1531943881889479272,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.763917505741,13.7430534363,0.482027500868,-16.0,-14.1205759048
1531943881915452484,3369,1531943881914900843,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.790648162365,13.7542009354,0.374495387077,-16.0,-14.1205759048
1531943881990128893,3370,1531943881986067723,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.821903586388,13.7836685181,0.214232996106,-16.0,-13.8787031174
1531943882039622002,3371,1531943882038904602,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.84832149744,13.8024120331,0.0399445779622,-16.0,-13.8787031174
1531943882073883633,3372,1531943882073320919,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.850528001785,13.8153085709,0.0174110084772,-16.0,-13.8787031174
1531943882094115886,3373,1531943882091864967,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.860276579857,13.8313846588,-0.0617436543107,-16.0,-13.7111558914
1531943882203730528,3374,1531943882203203302,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.886860251427,13.8992452621,-0.178366303444,-16.0,-13.7164239883
1531943882261876404,3375,1531943882258552601,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.893789768219,13.9478979111,-0.183675423265,-16.0,-13.7164239883
1531943882328756069,3376,1531943882326455807,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.905417263508,13.9950227737,-0.216361835599,-16.0,-13.8716192245
1531943882357857087,3377,1531943882357436291,,5,65528,40.5914654,-79.89959,380.350006104,6.00000021578e-06,16.0,-1.95943422935e-15,0.908526480198,14.0319309235,-0.22014157474,-16.0,-13.8716192245
