%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1531943893057568779,3131,1531943893056743156,base_link,97172.1374512,0.0
1531943893172311543,3132,1531943893170949638,base_link,97177.0751953,0.0
1531943893271818028,3133,1531943893270001376,base_link,97177.0751953,0.0
1531943893371994041,3134,1531943893371111651,base_link,97180.456543,0.0
1531943893454426602,3135,1531943893454043150,base_link,97180.456543,0.0
1531943893557064476,3136,1531943893553713281,base_link,97183.2397461,0.0
1531943893644838706,3137,1531943893644431511,base_link,97186.895752,0.0
1531943893778676555,3138,1531943893777468761,base_link,97187.286377,0.0
1531943893828139721,3139,1531943893827803212,base_link,97185.2783203,0.0
1531943893982239586,3140,1531943893980948816,base_link,97191.8945312,0.0
1531943894077517414,3141,1531943894075778234,base_link,97191.8945312,0.0
1531943894157851376,3142,1531943894157147032,base_link,97193.1091309,0.0
1531943894259277297,3143,1531943894258743223,base_link,97184.6435547,0.0
1531943894353557952,3144,1531943894352092753,base_link,97184.6435547,0.0
1531943894433319664,3145,1531943894432628728,base_link,97186.6760254,0.0
1531943894606407514,3146,1531943894605882592,base_link,97184.753418,0.0
1531943894664377275,3147,1531943894663780673,base_link,97186.529541,0.0
1531943894755659595,3148,1531943894755168561,base_link,97186.529541,0.0
1531943894852691421,3149,1531943894851078575,base_link,97186.114502,0.0
1531943894955251761,3150,1531943894954907381,base_link,97185.6872559,0.0
1531943895060007630,3151,1531943895059073336,base_link,97179.3640137,0.0
1531943895148270913,3152,1531943895147445515,base_link,97179.3640137,0.0
1531943895268191192,3153,1531943895267577983,base_link,97177.2460938,0.0
1531943895346102685,3154,1531943895345769601,base_link,97177.2460938,0.0
1531943895433301117,3155,1531943895432986080,base_link,97174.3835449,0.0
1531943895629617225,3156,1531943895629123823,base_link,97169.9890137,0.0
1531943895696047149,3157,1531943895688006182,base_link,97169.4091797,0.0
1531943895752108227,3158,1531943895751831782,base_link,97169.4091797,0.0
1531943895866783700,3159,1531943895865694752,base_link,97163.5437012,0.0
1531943895954187825,3160,1531943895953781621,base_link,97163.5437012,0.0
1531943896054829852,3161,1531943896053467115,base_link,97163.8000488,0.0
1531943896173391619,3162,1531943896172744970,base_link,97159.4055176,0.0
1531943896252288382,3163,1531943896251535111,base_link,97159.4055176,0.0
1531943896388450052,3164,1531943896385473828,base_link,97157.7575684,0.0
1531943896505318365,3165,1531943896503915660,base_link,97153.4484863,0.0
1531943896548947613,3166,1531943896548618272,base_link,97153.4484863,0.0
1531943896662904214,3167,1531943896662520859,base_link,97156.9274902,0.0
1531943896751792772,3168,1531943896751218602,base_link,97154.9377441,0.0
1531943896872957454,3169,1531943896868590398,base_link,97155.9509277,0.0
1531943896990966235,3170,1531943896988888978,base_link,97156.9763184,0.0
1531943897093940527,3171,1531943897093107960,base_link,97158.2214355,0.0
1531943897185834492,3172,1531943897185234211,base_link,97154.6081543,0.0
1531943897261888184,3173,1531943897259602066,base_link,97154.6081543,0.0
1531943897348831197,3174,1531943897348544480,base_link,97163.5925293,0.0
1531943897458849891,3175,1531943897458428808,base_link,97163.5925293,0.0
1531943897562050101,3176,1531943897561739480,base_link,97161.1633301,0.0
1531943897695872597,3177,1531943897694893760,base_link,97174.6704102,0.0
1531943897778220972,3178,1531943897777809489,base_link,97174.6704102,0.0
1531943897872279490,3179,1531943897871706920,base_link,97178.0456543,0.0
1531943897953183753,3180,1531943897952608207,base_link,97178.0456543,0.0
1531943898083007031,3181,1531943898081095404,base_link,97186.7858887,0.0
1531943898176992559,3182,1531943898176633459,base_link,97180.3100586,0.0
1531943898255072150,3183,1531943898254404893,base_link,97180.3100586,0.0
1531943898352741253,3184,1531943898351724081,base_link,97184.6557617,0.0
1531943898453093048,3185,1531943898452603421,base_link,97184.9731445,0.0
1531943898548322786,3186,1531943898548051269,base_link,97186.7858887,0.0
1531943898714338276,3187,1531943898713435053,base_link,97185.9741211,0.0
1531943898745891433,3188,1531943898745477326,base_link,97185.9741211,0.0
1531943898837391805,3189,1531943898836383496,base_link,97189.440918,0.0
1531943898987681643,3190,1531943898987166960,base_link,97189.6789551,0.0
1531943899051133395,3191,1531943899050723415,base_link,97189.6789551,0.0
1531943899177924421,3192,1531943899176377814,base_link,97189.630127,0.0
1531943899257854744,3193,1531943899257375262,base_link,97189.630127,0.0
1531943899346235279,3194,1531943899345951731,base_link,97190.7104492,0.0
1531943899443824034,3195,1531943899442082229,base_link,97193.0847168,0.0
1531943899584491099,3196,1531943899584143615,base_link,97189.5263672,0.0
1531943899643922736,3197,1531943899643284215,base_link,97189.5263672,0.0
1531943899770390149,3198,1531943899770003113,base_link,97192.6757812,0.0
1531943899867533372,3199,1531943899866718373,base_link,97192.9260254,0.0
1531943899959326062,3200,1531943899958483095,base_link,97192.9260254,0.0
1531943900055404369,3201,1531943900054335773,base_link,97190.0390625,0.0
1531943900155402474,3202,1531943900154928112,base_link,97190.8325195,0.0
1531943900249185544,3203,1531943900248340625,base_link,97196.6918945,0.0
1531943900348762373,3204,1531943900348170252,base_link,97191.5893555,0.0
1531943900458845296,3205,1531943900458422133,base_link,97192.2973633,0.0
1531943900557742869,3206,1531943900557390809,base_link,97192.7490234,0.0
1531943900668962739,3207,1531943900668597943,base_link,97188.8183594,0.0
1531943900790518977,3208,1531943900789921351,base_link,97192.4743652,0.0
1531943900840442302,3209,1531943900840165057,base_link,97192.4743652,0.0
1531943900945727645,3210,1531943900945165123,base_link,97198.8586426,0.0
1531943901071034466,3211,1531943901070746022,base_link,97196.8017578,0.0
1531943901153406238,3212,1531943901152495592,base_link,97196.8017578,0.0
1531943901255487522,3213,1531943901255030663,base_link,97194.4030762,0.0
1531943901357655781,3214,1531943901354367688,base_link,97196.9421387,0.0
1531943901445672546,3215,1531943901445090185,base_link,97197.4304199,0.0
1531943901575580918,3216,1531943901574698687,base_link,97195.513916,0.0
1531943901645982132,3217,1531943901645711607,base_link,97195.513916,0.0
1531943901752026669,3218,1531943901751727728,base_link,97197.3327637,0.0
1531943901872803492,3219,1531943901872475656,base_link,97190.6860352,0.0
1531943901959506288,3220,1531943901959000949,base_link,97190.6860352,0.0
1531943902066202658,3221,1531943902065589193,base_link,97190.0817871,0.0
1531943902154887097,3222,1531943902153294827,base_link,97192.6696777,0.0
1531943902306097670,3223,1531943902305436205,base_link,97195.0927734,0.0
1531943902358730055,3224,1531943902358484586,base_link,97191.7724609,0.0
1531943902448950765,3225,1531943902447885561,base_link,97191.7724609,0.0
1531943902561905340,3226,1531943902561593791,base_link,97201.9592285,0.0
1531943902667411963,3227,1531943902666964448,base_link,97200.4638672,0.0
1531943902788360114,3228,1531943902787599099,base_link,97202.4658203,0.0
1531943902858600339,3229,1531943902857857947,base_link,97202.5695801,0.0
1531943902962650722,3230,1531943902962469572,base_link,97202.5695801,0.0
1531943903047023818,3231,1531943903044675747,base_link,97207.9589844,0.0
1531943903158377195,3232,1531943903157947856,base_link,97209.7167969,0.0
1531943903294250561,3233,1531943903293817350,base_link,97210.723877,0.0
1531943903365341145,3234,1531943903364703040,base_link,97206.4575195,0.0
1531943903459037883,3235,1531943903458609632,base_link,97206.4575195,0.0
1531943903541007133,3236,1531943903540413316,base_link,97204.0893555,0.0
1531943903644459349,3237,1531943903643694173,base_link,97205.9875488,0.0
1531943903748599429,3238,1531943903748221929,base_link,97198.5046387,0.0
1531943903868415210,3239,1531943903868093678,base_link,97205.2490234,0.0
1531943903961157238,3240,1531943903960799322,base_link,97205.2490234,0.0
1531943904048177826,3241,1531943904047657480,base_link,97199.8413086,0.0
1531943904162086185,3242,1531943904158585807,base_link,97198.7060547,0.0
1531943904254841015,3243,1531943904252162100,base_link,97201.7272949,0.0
1531943904373310444,3244,1531943904372990192,base_link,97207.1960449,0.0
1531943904450161383,3245,1531943904449478735,base_link,97202.3010254,0.0
1531943904551493751,3246,1531943904550838047,base_link,97202.9602051,0.0
1531943904631289138,3247,1531943904630907830,base_link,97200.4516602,0.0
1531943904775928395,3248,1531943904775493871,base_link,97200.8911133,0.0
1531943904871107870,3249,1531943904870034058,base_link,97203.137207,0.0
1531943904990714151,3250,1531943904990299756,base_link,97195.1782227,0.0
1531943905061288039,3251,1531943905059004928,base_link,97193.0419922,0.0
1531943905163101171,3252,1531943905160253202,base_link,97193.0419922,0.0
1531943905276360291,3253,1531943905276099845,base_link,97189.5690918,0.0
1531943905365106717,3254,1531943905364837216,base_link,97189.5690918,0.0
1531943905451941164,3255,1531943905451254323,base_link,97187.2192383,0.0
1531943905573641056,3256,1531943905572893896,base_link,97184.375,0.0
1531943905655663203,3257,1531943905654821900,base_link,97184.375,0.0
1531943905774477558,3258,1531943905774212025,base_link,97177.722168,0.0
1531943905863570285,3259,1531943905861737153,base_link,97177.722168,0.0
1531943905954973418,3260,1531943905953518906,base_link,97174.7192383,0.0
1531943906048867533,3261,1531943906048466290,base_link,97172.8881836,0.0
1531943906163638094,3262,1531943906161913985,base_link,97173.4375,0.0
1531943906252496712,3263,1531943906249537961,base_link,97168.9575195,0.0
1531943906350527071,3264,1531943906349822887,base_link,97169.0185547,0.0
1531943906450097829,3265,1531943906449664874,base_link,97167.388916,0.0
1531943906556132165,3266,1531943906553327075,base_link,97164.7460938,0.0
1531943906638426343,3267,1531943906638146538,base_link,97166.0888672,0.0
1531943906758193041,3268,1531943906757698134,base_link,97171.887207,0.0
1531943906847946882,3269,1531943906847412040,base_link,97169.2687988,0.0
1531943906979252495,3270,1531943906973852298,base_link,97169.8730469,0.0
1531943907069458940,3271,1531943907068762819,base_link,97168.6950684,0.0
1531943907152194714,3272,1531943907151489953,base_link,97168.6950684,0.0
1531943907271852295,3273,1531943907271231534,base_link,97168.7316895,0.0
1531943907376378297,3274,1531943907376049053,base_link,97170.0378418,0.0
1531943907451109966,3275,1531943907450157624,base_link,97170.0378418,0.0
1531943907552145766,3276,1531943907551867145,base_link,97168.8781738,0.0
1531943907652447365,3277,1531943907652020554,base_link,97167.9016113,0.0
1531943907778215952,3278,1531943907777678262,base_link,97168.2556152,0.0
1531943907892753109,3279,1531943907892371866,base_link,97163.8366699,0.0
1531943907974397407,3280,1531943907972893680,base_link,97163.8366699,0.0
1531943908053109546,3281,1531943908052617871,base_link,97166.998291,0.0
1531943908172657146,3282,1531943908171274505,base_link,97161.7004395,0.0
1531943908247404463,3283,1531943908245887680,base_link,97161.7004395,0.0
1531943908369164072,3284,1531943908367959061,base_link,97156.6162109,0.0
1531943908459081017,3285,1531943908458722365,base_link,97156.6162109,0.0
1531943908552848832,3286,1531943908552584611,base_link,97157.421875,0.0
1531943908635826781,3287,1531943908634713129,base_link,97160.6201172,0.0
1531943908746915560,3288,1531943908741787744,base_link,97158.6669922,0.0
1531943908865585314,3289,1531943908864777419,base_link,97155.291748,0.0
1531943908988313071,3290,1531943908986361253,base_link,97155.0109863,0.0
1531943909063609696,3291,1531943909063080070,base_link,97155.0109863,0.0
1531943909186922505,3292,1531943909186251792,base_link,97157.1716309,0.0
1531943909256587863,3293,1531943909256208187,base_link,97157.1716309,0.0
1531943909408263469,3294,1531943909407892241,base_link,97160.168457,0.0
1531943909451505657,3295,1531943909450917695,base_link,97160.168457,0.0
1531943909559740421,3296,1531943909559411657,base_link,97158.5998535,0.0
1531943909681303905,3297,1531943909676246904,base_link,97161.2609863,0.0
1531943909772217001,3298,1531943909771728942,base_link,97168.8415527,0.0
1531943909854355120,3299,1531943909851407600,base_link,97168.8415527,0.0
1531943909963085911,3300,1531943909962742650,base_link,97167.1203613,0.0
1531943910073704842,3301,1531943910072716949,base_link,97167.791748,0.0
1531943910175128417,3302,1531943910174696102,base_link,97170.9655762,0.0
1531943910262757133,3303,1531943910262408337,base_link,97170.9655762,0.0
1531943910369528491,3304,1531943910368930993,base_link,97167.2485352,0.0
1531943910455282891,3305,1531943910454830640,base_link,97167.2485352,0.0
1531943910560243996,3306,1531943910555030901,base_link,97169.2321777,0.0
1531943910646382297,3307,1531943910645791775,base_link,97171.5454102,0.0
1531943910749199361,3308,1531943910748716774,base_link,97171.1547852,0.0
1531943910865524823,3309,1531943910864952925,base_link,97171.4416504,0.0
1531943910974719354,3310,1531943910974070849,base_link,97175.0854492,0.0
1531943911057332733,3311,1531943911056603045,base_link,97172.3022461,0.0
1531943911159859754,3312,1531943911159398799,base_link,97174.4567871,0.0
1531943911255638688,3313,1531943911255120549,base_link,97174.4567871,0.0
1531943911384766477,3314,1531943911377839544,base_link,97175.5981445,0.0
1531943911463463675,3315,1531943911462912737,base_link,97177.5268555,0.0
1531943911547902987,3316,1531943911546578009,base_link,97177.5268555,0.0
1531943911674939055,3317,1531943911674399637,base_link,97179.901123,0.0
1531943911761181420,3318,1531943911760489395,base_link,97178.7536621,0.0
1531943911868892705,3319,1531943911868255143,base_link,97179.1992188,0.0
1531943911964450617,3320,1531943911964114140,base_link,97171.8566895,0.0
1531943912065448119,3321,1531943912062196474,base_link,97171.8566895,0.0
1531943912152689257,3322,1531943912151932209,base_link,97178.2775879,0.0
1531943912253152685,3323,1531943912252599155,base_link,97172.6928711,0.0
1531943912356737584,3324,1531943912356487603,base_link,97167.4560547,0.0
1531943912459014816,3325,1531943912456108704,base_link,97167.1569824,0.0
1531943912546643055,3326,1531943912545577435,base_link,97167.1569824,0.0
1531943912630725540,3327,1531943912630256489,base_link,97162.6831055,0.0
1531943912764442433,3328,1531943912761505089,base_link,97168.4875488,0.0
1531943912846724106,3329,1531943912846510604,base_link,97165.2648926,0.0
1531943912958608787,3330,1531943912957789691,base_link,97167.8405762,0.0
1531943913056670449,3331,1531943913056271446,base_link,97167.2851562,0.0
1531943913155867940,3332,1531943913155506856,base_link,97168.8598633,0.0
1531943913242082179,3333,1531943913241792262,base_link,97168.8598633,0.0
1531943913367285694,3334,1531943913366877026,base_link,97167.7734375,0.0
1531943913462049472,3335,1531943913460589808,base_link,97169.7143555,0.0
1531943913609687913,3336,1531943913607823549,base_link,97165.8325195,0.0
1531943913673213117,3337,1531943913672828257,base_link,97172.1069336,0.0
1531943913754861613,3338,1531943913750801272,base_link,97172.1069336,0.0
1531943913828973614,3339,1531943913828308565,base_link,97169.3664551,0.0
1531943913949654585,3340,1531943913949122431,base_link,97171.1547852,0.0
1531943914120231917,3341,1531943914119609491,base_link,97174.8413086,0.0
1531943914172418523,3342,1531943914172063743,base_link,97174.8413086,0.0
1531943914242562120,3343,1531943914242170956,base_link,97176.739502,0.0
1531943914357595890,3344,1531943914357149527,base_link,97182.7880859,0.0
1531943914448647838,3345,1531943914448309122,base_link,97183.3190918,0.0
1531943914561630398,3346,1531943914558549663,base_link,97185.0585938,0.0
1531943914633434809,3347,1531943914632871967,base_link,97186.6394043,0.0
1531943914775644511,3348,1531943914774718249,base_link,97191.2109375,0.0
1531943914847631480,3349,1531943914847376635,base_link,97191.2109375,0.0
1531943914952948875,3350,1531943914952542223,base_link,97199.6826172,0.0
1531943915068537455,3351,1531943915068212851,base_link,97207.8796387,0.0
1531943915175014359,3352,1531943915174592091,base_link,97217.5476074,0.0
1531943915250383500,3353,1531943915248787037,base_link,97217.5476074,0.0
1531943915350741077,3354,1531943915350304186,base_link,97201.6784668,0.0
1531943915448967765,3355,1531943915448126558,base_link,97219.8120117,0.0
1531943915593979454,3356,1531943915593358181,base_link,97216.5527344,0.0
1531943915682752100,3357,1531943915682424039,base_link,97214.3432617,0.0
1531943915772159874,3358,1531943915771647624,base_link,97216.3757324,0.0
1531943915843328037,3359,1531943915843032680,base_link,97216.3757324,0.0
1531943915976529485,3360,1531943915974106023,base_link,97216.015625,0.0
1531943916074787406,3361,1531943916074528849,base_link,97217.3522949,0.0
1531943916154495094,3362,1531943916154042363,base_link,97214.6789551,0.0
1531943916255571449,3363,1531943916255288668,base_link,97214.6789551,0.0
1531943916357677937,3364,1531943916357393844,base_link,97213.671875,0.0
1531943916451801374,3365,1531943916451495073,base_link,97216.7419434,0.0
1531943916592763509,3366,1531943916592297818,base_link,97215.5273438,0.0
1531943916654839930,3367,1531943916654246177,base_link,97215.5273438,0.0
1531943916760537963,3368,1531943916760182511,base_link,97214.8254395,0.0
1531943916849825101,3369,1531943916849402449,base_link,97214.8254395,0.0
1531943916960944740,3370,1531943916960676967,base_link,97212.0666504,0.0
1531943917060287034,3371,1531943917059417379,base_link,97213.1958008,0.0
1531943917166737764,3372,1531943917164716154,base_link,97213.28125,0.0
1531943917269571605,3373,1531943917267389741,base_link,97207.019043,0.0
1531943917367865143,3374,1531943917367521243,base_link,97208.1359863,0.0
1531943917455725417,3375,1531943917451192025,base_link,97208.1359863,0.0
1531943917561136446,3376,1531943917560057162,base_link,97206.3415527,0.0
1531943917697360681,3377,1531943917694533575,base_link,97204.8400879,0.0
1531943917766605186,3378,1531943917766267750,base_link,97208.0383301,0.0
1531943917854628786,3379,1531943917853747132,base_link,97208.0383301,0.0
1531943917940182941,3380,1531943917937362043,base_link,97200.012207,0.0
1531943918053803195,3381,1531943918053470974,base_link,97198.0651855,0.0
1531943918185220571,3382,1531943918184797855,base_link,97189.6179199,0.0
1531943918248268535,3383,1531943918241801693,base_link,97189.6179199,0.0
1531943918372565379,3384,1531943918372266567,base_link,97188.2568359,0.0
1531943918489546398,3385,1531943918485411370,base_link,97187.701416,0.0
1531943918556044726,3386,1531943918553160309,base_link,97187.701416,0.0
1531943918658098832,3387,1531943918657527254,base_link,97182.7697754,0.0
1531943918760658597,3388,1531943918752709275,base_link,97182.4401855,0.0
1531943918852418382,3389,1531943918852065490,base_link,97180.0292969,0.0
1531943918964641244,3390,1531943918964091586,base_link,97174.597168,0.0
1531943919060419994,3391,1531943919059751650,base_link,97174.597168,0.0
1531943919160226318,3392,1531943919159327448,base_link,97170.7458496,0.0
1531943919249531090,3393,1531943919248979352,base_link,97166.9616699,0.0
1531943919371194428,3394,1531943919370956415,base_link,97161.9140625,0.0
1531943919467408374,3395,1531943919467101242,base_link,97159.1796875,0.0
1531943919572982189,3396,1531943919571184576,base_link,97159.1796875,0.0
1531943919703289178,3397,1531943919702930814,base_link,97154.1564941,0.0
1531943919756816669,3398,1531943919754649652,base_link,97154.1564941,0.0
1531943919871041334,3399,1531943919870604283,base_link,97151.385498,0.0
1531943919969628695,3400,1531943919966147421,base_link,97151.385498,0.0
1531943920057406829,3401,1531943920056710004,base_link,97148.1933594,0.0
1531943920191725009,3402,1531943920191247286,base_link,97142.2851562,0.0
1531943920277910072,3403,1531943920277124704,base_link,97141.1804199,0.0
1531943920366754402,3404,1531943920365693006,base_link,97141.1804199,0.0
1531943920477462499,3405,1531943920476396623,base_link,97143.2067871,0.0
1531943920581618826,3406,1531943920580091642,base_link,97137.2314453,0.0
1531943920630080996,3407,1531943920629678632,base_link,97137.2314453,0.0
1531943920774264639,3408,1531943920771929944,base_link,97140.9606934,0.0
1531943920855024704,3409,1531943920854149609,base_link,97140.9606934,0.0
1531943920957535192,3410,1531943920956914495,base_link,97150.5371094,0.0
1531943921082820702,3411,1531943921080307065,base_link,97145.0134277,0.0
1531943921159154735,3412,1531943921156115855,base_link,97147.668457,0.0
1531943921264133838,3413,1531943921262833852,base_link,97154.0039062,0.0
1531943921374772785,3414,1531943921373105443,base_link,97157.3364258,0.0
1531943921488998669,3415,1531943921488028760,base_link,97155.3649902,0.0
1531943921567213450,3416,1531943921565409533,base_link,97160.6994629,0.0
1531943921664211231,3417,1531943921663439495,base_link,97158.605957,0.0
1531943921784574330,3418,1531943921784252797,base_link,97159.5275879,0.0
1531943921872317393,3419,1531943921871462202,base_link,97162.8173828,0.0
1531943921957327141,3420,1531943921956122738,base_link,97162.8173828,0.0
1531943922039594327,3421,1531943922038754496,base_link,97165.3320312,0.0
1531943922183231835,3422,1531943922182925726,base_link,97165.1306152,0.0
1531943922302181062,3423,1531943922299267302,base_link,97167.3522949,0.0
1531943922372949652,3424,1531943922372299227,base_link,97167.3522949,0.0
1531943922457069586,3425,1531943922456682839,base_link,97169.3237305,0.0
1531943922569223878,3426,1531943922567210204,base_link,97173.0529785,0.0
1531943922656831552,3427,1531943922655612973,base_link,97175.2258301,0.0
1531943922794699553,3428,1531943922794442244,base_link,97175.213623,0.0
1531943922862488206,3429,1531943922861682327,base_link,97175.213623,0.0
1531943922985929290,3430,1531943922985558350,base_link,97178.8879395,0.0
1531943923074739255,3431,1531943923074048383,base_link,97179.0771484,0.0
1531943923150996267,3432,1531943923150599471,base_link,97179.0771484,0.0
1531943923250509383,3433,1531943923250048748,base_link,97175.7385254,0.0
1531943923384555475,3434,1531943923383429631,base_link,97176.4953613,0.0
1531943923499921029,3435,1531943923498855729,base_link,97177.9968262,0.0
1531943923546011930,3436,1531943923545404961,base_link,97177.9968262,0.0
1531943923650517249,3437,1531943923650230180,base_link,97182.0617676,0.0
1531943923746415011,3438,1531943923746029095,base_link,97181.8237305,0.0
1531943923858492665,3439,1531943923858133213,base_link,97180.7312012,0.0
1531943923977651523,3440,1531943923971736226,base_link,97178.6682129,0.0
1531943924057728431,3441,1531943924057194581,base_link,97178.515625,0.0
1531943924149714556,3442,1531943924149320000,base_link,97179.1442871,0.0
1531943924272121125,3443,1531943924269173284,base_link,97175.1831055,0.0
1531943924389362053,3444,1531943924387235900,base_link,97174.810791,0.0
1531943924487864909,3445,1531943924486550203,base_link,97173.6877441,0.0
1531943924552723035,3446,1531943924552292575,base_link,97173.6877441,0.0
1531943924642741884,3447,1531943924642412768,base_link,97170.6787109,0.0
1531943924750159781,3448,1531943924749660042,base_link,97175.5859375,0.0
1531943924883970901,3449,1531943924883504698,base_link,97171.9970703,0.0
1531943924952817720,3450,1531943924951926690,base_link,97171.9970703,0.0
1531943925065137006,3451,1531943925062724935,base_link,97165.4663086,0.0
1531943925178107357,3452,1531943925177569891,base_link,97169.1101074,0.0
1531943925258234665,3453,1531943925257640560,base_link,97166.3635254,0.0
1531943925367220835,3454,1531943925366830791,base_link,97165.826416,0.0
1531943925450153490,3455,1531943925445181607,base_link,97165.826416,0.0
1531943925583898788,3456,1531943925581526077,base_link,97162.121582,0.0
1531943925669128922,3457,1531943925668682143,base_link,97162.121582,0.0
1531943925763713773,3458,1531943925761413989,base_link,97164.9597168,0.0
1531943925914209742,3459,1531943925913543989,base_link,97160.9558105,0.0
1531943925957008103,3460,1531943925956606731,base_link,97160.9558105,0.0
1531943926043223763,3461,1531943926042627769,base_link,97162.8417969,0.0
1531943926199240346,3462,1531943926198749280,base_link,97162.8723145,0.0
1531943926255425446,3463,1531943926254779981,base_link,97162.8723145,0.0
1531943926405141424,3464,1531943926395231641,base_link,97166.418457,0.0
1531943926474330162,3465,1531943926473865463,base_link,97166.418457,0.0
1531943926543086040,3466,1531943926542743643,base_link,97165.9423828,0.0
1531943926654044062,3467,1531943926647368548,base_link,97167.6879883,0.0
1531943926759858714,3468,1531943926758769318,base_link,97168.3776855,0.0
1531943926864466499,3469,1531943926863645228,base_link,97173.046875,0.0
1531943927016898001,3470,1531943927016471190,base_link,97174.1882324,0.0
1531943927069172487,3471,1531943927068740907,base_link,97174.1882324,0.0
1531943927130814393,3472,1531943927130364766,base_link,97176.9104004,0.0
1531943927255026036,3473,1531943927248472153,base_link,97177.0385742,0.0
1531943927425573955,3474,1531943927425070152,base_link,97180.9875488,0.0
1531943927514330613,3475,1531943927513125314,base_link,97182.6477051,0.0
1531943927592235963,3476,1531943927589721558,base_link,97183.7402344,0.0
1531943927645956033,3477,1531943927645351528,base_link,97183.7402344,0.0
1531943927747118449,3478,1531943927746709685,base_link,97183.5754395,0.0
1531943927846880718,3479,1531943927845385502,base_link,97180.5603027,0.0
1531943927974715139,3480,1531943927974232040,base_link,97188.482666,0.0
1531943928047441664,3481,1531943928046909541,base_link,97188.28125,0.0
1531943928150530140,3482,1531943928147533115,base_link,97190.045166,0.0
1531943928280736600,3483,1531943928280263357,base_link,97193.6096191,0.0
1531943928357298413,3484,1531943928356907857,base_link,97200.5310059,0.0
1531943928488212802,3485,1531943928486460308,base_link,97203.4118652,0.0
1531943928598736943,3486,1531943928597972855,base_link,97204.3518066,0.0
1531943928649663699,3487,1531943928649238680,base_link,97204.3518066,0.0
1531943928754542268,3488,1531943928754160704,base_link,97207.824707,0.0
1531943928856437221,3489,1531943928856090024,base_link,97207.244873,0.0
1531943928965090757,3490,1531943928964717257,base_link,97212.2924805,0.0
1531943929052237707,3491,1531943929051472851,base_link,97212.2924805,0.0
1531943929148340914,3492,1531943929147828215,base_link,97216.8884277,0.0
1531943929253363130,3493,1531943929253034174,base_link,97216.8884277,0.0
1531943929363896168,3494,1531943929363451309,base_link,97215.1794434,0.0
1531943929454237676,3495,1531943929453915471,base_link,97218.359375,0.0
1531943929594956571,3496,1531943929594288194,base_link,97222.6867676,0.0
1531943929669724515,3497,1531943929669200137,base_link,97222.3266602,0.0
1531943929751689984,3498,1531943929751201797,base_link,97222.3266602,0.0
1531943929849703699,3499,1531943929845160771,base_link,97224.1760254,0.0
1531943929990966492,3500,1531943929990469953,base_link,97224.3041992,0.0
1531943930048122623,3501,1531943930047220873,base_link,97224.3041992,0.0
1531943930159976449,3502,1531943930159663268,base_link,97227.4353027,0.0
1531943930267785773,3503,1531943930267394385,base_link,97224.0844727,0.0
1531943930359730529,3504,1531943930358966313,base_link,97223.9562988,0.0
1531943930497321074,3505,1531943930495822850,base_link,97223.8342285,0.0
1531943930547271362,3506,1531943930546784903,base_link,97223.8342285,0.0
1531943930649648039,3507,1531943930647652605,base_link,97223.2971191,0.0
1531943930770174285,3508,1531943930768629598,base_link,97222.6745605,0.0
1531943930850899480,3509,1531943930850483548,base_link,97222.6745605,0.0
1531943930958298280,3510,1531943930953873687,base_link,97220.7458496,0.0
1531943931079042829,3511,1531943931078482482,base_link,97222.9370117,0.0
1531943931171859704,3512,1531943931170832739,base_link,97224.1882324,0.0
1531943931252352326,3513,1531943931252048777,base_link,97224.1882324,0.0
1531943931351865195,3514,1531943931351171635,base_link,97223.7731934,0.0
1531943931433888169,3515,1531943931432694934,base_link,97228.4362793,0.0
1531943931572317427,3516,1531943931570899906,base_link,97225.2502441,0.0
1531943931682452392,3517,1531943931682086380,base_link,97225.213623,0.0
1531943931763254162,3518,1531943931762743320,base_link,97229.3579102,0.0
1531943931863660910,3519,1531943931863122932,base_link,97231.2255859,0.0
1531943931951747244,3520,1531943931951431791,base_link,97231.2255859,0.0
1531943932069174932,3521,1531943932068748953,base_link,97233.8317871,0.0
1531943932161582341,3522,1531943932160033654,base_link,97233.8317871,0.0
1531943932251907020,3523,1531943932249410343,base_link,97233.6608887,0.0
1531943932352209898,3524,1531943932351806382,base_link,97236.4929199,0.0
1531943932431049354,3525,1531943932430610287,base_link,97235.6872559,0.0
1531943932558512170,3526,1531943932558021135,base_link,97240.3747559,0.0
1531943932649545417,3527,1531943932648926576,base_link,97240.4907227,0.0
1531943932752755528,3528,1531943932752405836,base_link,97244.3359375,0.0
1531943932849574539,3529,1531943932849158511,base_link,97244.732666,0.0
1531943932990414237,3530,1531943932987807769,base_link,97249.9267578,0.0
1531943933052330544,3531,1531943933050832128,base_link,97249.9267578,0.0
1531943933166540701,3532,1531943933163624539,base_link,97252.2155762,0.0
1531943933254341791,3533,1531943933253212523,base_link,97251.763916,0.0
1531943933397085599,3534,1531943933395994731,base_link,97257.4279785,0.0
1531943933456196400,3535,1531943933455620598,base_link,97257.4279785,0.0
1531943933600309473,3536,1531943933599575849,base_link,97262.6403809,0.0
1531943933681514025,3537,1531943933680792017,base_link,97262.3718262,0.0
1531943933752792346,3538,1531943933748771429,base_link,97262.3718262,0.0
1531943933856333495,3539,1531943933855488704,base_link,97266.7724609,0.0
1531943933954264399,3540,1531943933953765940,base_link,97267.2180176,0.0
1531943934066159060,3541,1531943934065849687,base_link,97270.1293945,0.0
1531943934177723837,3542,1531943934177367233,base_link,97266.8151855,0.0
