%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531943884803696498,3684,1531943884800620564,1,1,1472,-220.000044,78.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884821377996,3685,1531943884820468630,1,1,1472,-220.000044,78.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884841699400,3686,1531943884840610196,1,1,1472,-220.000044,78.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884861570890,3687,1531943884860407607,1,1,1472,-220.000044,78.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884880913745,3688,1531943884880486742,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884901764424,3689,1531943884900520694,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884920836819,3690,1531943884920430423,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884941104304,3691,1531943884940529910,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884961941223,3692,1531943884960537622,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943884981229743,3693,1531943884980573750,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885003252280,3694,1531943885000559319,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885021021682,3695,1531943885020538359,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885042134918,3696,1531943885040507576,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885061063827,3697,1531943885060411450,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885081345232,3698,1531943885080738103,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885100999284,3699,1531943885100470298,1,1,1472,-220.000043,80.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885120831671,3700,1531943885120434267,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885141296690,3701,1531943885140534779,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885161071125,3702,1531943885160536123,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885180975767,3703,1531943885180529436,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885207473039,3704,1531943885204939019,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885222319785,3705,1531943885220479902,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885241060728,3706,1531943885240488126,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885261020953,3707,1531943885260471455,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885281459956,3708,1531943885280609822,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885301170840,3709,1531943885300480384,1,1,1472,-220.000042,83.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885321164409,3710,1531943885320514112,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885341675571,3711,1531943885340626239,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885361407095,3712,1531943885360533281,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885381137179,3713,1531943885380586401,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885401512855,3714,1531943885400669984,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885420885279,3715,1531943885420458595,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885440958174,3716,1531943885440407012,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885462781322,3717,1531943885460525604,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885480924576,3718,1531943885480524772,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885502018516,3719,1531943885500535941,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885521160190,3720,1531943885520436262,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885541655609,3721,1531943885540808931,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885561113824,3722,1531943885560532998,1,1,1472,-220.000041,86.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885581820665,3723,1531943885580990242,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885606866753,3724,1531943885600604647,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885622669456,3725,1531943885622189397,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885647562618,3726,1531943885640608392,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885661386688,3727,1531943885660517705,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885681468735,3728,1531943885680599049,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885701258082,3729,1531943885700682121,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885721642942,3730,1531943885720571018,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885740870888,3731,1531943885740503724,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885761325539,3732,1531943885760527756,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885781064646,3733,1531943885780492845,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885801539234,3734,1531943885800572237,1,1,1472,-220.00004,90.109253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885821367428,3735,1531943885820470574,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885842139772,3736,1531943885840513518,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885866909767,3737,1531943885860561742,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885880734733,3738,1531943885880424720,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885903257521,3739,1531943885900564463,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885922966037,3740,1531943885920489425,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885940801102,3741,1531943885940435026,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885962210783,3742,1531943885960493746,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943885981427368,3743,1531943885980554418,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886001890371,3744,1531943886000616018,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886024714821,3745,1531943886020490196,1,1,1472,-220.000038,94.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886041979716,3746,1531943886040568116,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886061214606,3747,1531943886060652948,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886082374593,3748,1531943886080565494,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886100940210,3749,1531943886100538999,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886121315503,3750,1531943886120543992,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886140906580,3751,1531943886140504985,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886161000532,3752,1531943886160535257,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886181085428,3753,1531943886180543194,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886201804461,3754,1531943886200596922,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886221013431,3755,1531943886220487484,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886240844889,3756,1531943886240460926,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886261609714,3757,1531943886260889946,1,1,1472,-220.000038,96.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886281125496,3758,1531943886280504415,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886302893701,3759,1531943886300588927,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886321121082,3760,1531943886320549568,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886342207118,3761,1531943886340574465,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886362294606,3762,1531943886360580801,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886381289402,3763,1531943886380624610,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886401229628,3764,1531943886400656194,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886423943518,3765,1531943886423144967,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886446534370,3766,1531943886445099986,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886460928610,3767,1531943886460476071,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886481904312,3768,1531943886480582854,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886501216256,3769,1531943886500534120,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886521112354,3770,1531943886520503209,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886540961733,3771,1531943886540495850,1,1,1472,-220.000035,102.909253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886561936027,3772,1531943886560628777,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886581288579,3773,1531943886580598155,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886601614912,3774,1531943886600786761,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886621581025,3775,1531943886620617356,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886640838858,3776,1531943886640444495,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886661287782,3777,1531943886660489359,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886680849036,3778,1531943886680461392,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886700893772,3779,1531943886700471025,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886721264297,3780,1531943886720604944,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886741165547,3781,1531943886740549746,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886761901092,3782,1531943886760766352,1,1,1472,-220.000035,104.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886781462121,3783,1531943886780627539,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886801141742,3784,1531943886800593940,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886821415084,3785,1531943886820835570,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886846189303,3786,1531943886840569878,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886860908691,3787,1531943886860414457,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886881508301,3788,1531943886880565688,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886901088755,3789,1531943886900558809,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886921695309,3790,1531943886920486202,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886940921910,3791,1531943886940562522,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886961495857,3792,1531943886960603611,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943886981061014,3793,1531943886980560700,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887001561842,3794,1531943887000680444,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887026794009,3795,1531943887020620733,1,1,1472,-220.000034,107.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887041587796,3796,1531943887040546207,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887061148570,3797,1531943887060525921,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887080976861,3798,1531943887080486274,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887101185852,3799,1531943887100469380,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887121056190,3800,1531943887120510052,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887141432923,3801,1531943887140425670,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887160944962,3802,1531943887160493703,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887181271039,3803,1531943887180666342,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887201100354,3804,1531943887200551145,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887221093828,3805,1531943887220512842,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887241371074,3806,1531943887240477676,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887261136133,3807,1531943887260494637,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887281585058,3808,1531943887280483086,1,1,1472,-220.000032,112.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887301578051,3809,1531943887301108072,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887321018954,3810,1531943887320547823,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887341026699,3811,1531943887340517009,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887361622022,3812,1531943887360600273,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887382305311,3813,1531943887380592946,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887401761223,3814,1531943887400673011,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887421061295,3815,1531943887420490582,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887441203567,3816,1531943887440412152,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887461634859,3817,1531943887460627735,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887482237382,3818,1531943887480544473,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887501070996,3819,1531943887500554874,1,1,1472,-220.000031,115.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887522051786,3820,1531943887520569083,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887541760719,3821,1531943887540496157,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887560730011,3822,1531943887560413087,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887581452468,3823,1531943887580503615,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887601249592,3824,1531943887600568319,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887622158863,3825,1531943887620584256,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887641959762,3826,1531943887640678432,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887661306491,3827,1531943887660556579,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887681280764,3828,1531943887680529860,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887701163742,3829,1531943887700586213,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887721852728,3830,1531943887721335646,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887741550972,3831,1531943887740499144,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887760939716,3832,1531943887760502857,1,1,1472,-220.000029,120.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887781271586,3833,1531943887780519434,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887801158660,3834,1531943887800615626,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887821805662,3835,1531943887820621739,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887840970281,3836,1531943887840482574,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887861802945,3837,1531943887860758572,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887881550500,3838,1531943887880598735,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887901248041,3839,1531943887900615184,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887928707703,3840,1531943887928299740,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887941850277,3841,1531943887940546003,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887960923824,3842,1531943887960468213,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943887980992304,3843,1531943887980515286,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888001307566,3844,1531943888000592438,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888021690347,3845,1531943888020686166,1,1,1472,-220.000028,123.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888041975594,3846,1531943888040790167,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888061111925,3847,1531943888060437596,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888081031383,3848,1531943888080499069,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888101817200,3849,1531943888100536606,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888120872348,3850,1531943888120473920,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888140798206,3851,1531943888140466018,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888160982301,3852,1531943888160548546,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888180872416,3853,1531943888180398565,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888200878817,3854,1531943888200446438,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888221039617,3855,1531943888220438408,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888240970755,3856,1531943888240468073,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888261307041,3857,1531943888260453130,1,1,1472,-220.000026,128.509253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888282720563,3858,1531943888280534027,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888301375555,3859,1531943888300596428,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888321590530,3860,1531943888320714188,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888341205896,3861,1531943888340583439,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888360896205,3862,1531943888360460466,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888382543836,3863,1531943888380511283,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888401034094,3864,1531943888400464564,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888420834290,3865,1531943888420428694,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888440823347,3866,1531943888440443736,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943888460876148,3867,1531943888460494840,1,1,1472,-220.000025,131.709253,50.0,6e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
