%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1531943846258748224,2664,1531943846256238526,base_link,-312000.0,38000.0,-421000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846372067388,2665,1531943846369924181,base_link,-324000.0,63000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846475396367,2666,1531943846474768982,base_link,-316000.0,73000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846556330988,2667,1531943846554885309,base_link,-316000.0,73000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846648322118,2668,1531943846647813900,base_link,-307000.0,81000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846751226302,2669,1531943846749059927,base_link,-316000.0,90000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846853901656,2670,1531943846850843965,base_link,-314000.0,96000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943846976383303,2671,1531943846975573713,base_link,-330000.0,99000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847062274315,2672,1531943847061446197,base_link,-330000.0,99000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847142934669,2673,1531943847141930809,base_link,-308000.0,99000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847224590404,2674,1531943847223830541,base_link,-303000.0,100000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847374901995,2675,1531943847373706202,base_link,-299000.0,94000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847469447497,2676,1531943847462042913,base_link,-299000.0,94000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847555108976,2677,1531943847554315257,base_link,-303000.0,85000.0,-434000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847655292106,2678,1531943847654456116,base_link,-298000.0,72000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847775935890,2679,1531943847774895038,base_link,-284000.0,47000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943847851951852,2680,1531943847850324095,base_link,-284000.0,47000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848011566949,2681,1531943848010710127,base_link,-276000.0,35000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848067427055,2682,1531943848066922804,base_link,-276000.0,35000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848153028056,2683,1531943848151571689,base_link,-281000.0,31000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848253944428,2684,1531943848253228564,base_link,-274000.0,25000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848371758807,2685,1531943848371372668,base_link,-276000.0,20000.0,-453000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848484134083,2686,1531943848483133839,base_link,-285000.0,5000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848573614974,2687,1531943848570266086,base_link,-281000.0,-5.49866412817e-11,-449000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848648827779,2688,1531943848647077207,base_link,-281000.0,-5.49866412817e-11,-449000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848756885538,2689,1531943848756138379,base_link,-274000.0,-1000.0,-449000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848851086693,2690,1531943848850094001,base_link,-273000.0,-4000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943848983377157,2691,1531943848981694809,base_link,-269000.0,-17000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849049649332,2692,1531943849048830398,base_link,-269000.0,-17000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849167612833,2693,1531943849165927733,base_link,-275000.0,-19000.0,-445000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849275556227,2694,1531943849274538096,base_link,-268000.0,-19000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849351317475,2695,1531943849350215728,base_link,-276000.0,-22000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849463204887,2696,1531943849462149700,base_link,-269000.0,-23000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849551951389,2697,1531943849551051080,base_link,-283000.0,-27000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849652004381,2698,1531943849651213799,base_link,-272000.0,-32000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849749441117,2699,1531943849748707845,base_link,-285000.0,-38000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943849869655886,2700,1531943849868736217,base_link,-279000.0,-51000.0,-431000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850007608846,2701,1531943850004478867,base_link,-277000.0,-50000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850046510307,2702,1531943850045939498,base_link,-277000.0,-50000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850157150344,2703,1531943850156345970,base_link,-279000.0,-40000.0,-432000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850248015927,2704,1531943850247305312,base_link,-277000.0,-30000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850352932256,2705,1531943850351905228,base_link,-270000.0,-18000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850455904800,2706,1531943850455183273,base_link,-279000.0,-12000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850569671009,2707,1531943850567442139,base_link,-280000.0,-10000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850643942708,2708,1531943850642785761,base_link,-279000.0,-12000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850770575388,2709,1531943850768762449,base_link,-276000.0,-6000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850858260881,2710,1531943850856925504,base_link,-276000.0,-6000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943850951537987,2711,1531943850950526095,base_link,-282000.0,-5.41293885223e-11,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851094018386,2712,1531943851093268891,base_link,-287000.0,7000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851152486369,2713,1531943851151093809,base_link,-287000.0,7000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851250116642,2714,1531943851249134445,base_link,-280000.0,16000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851362855248,2715,1531943851361570816,base_link,-283000.0,22000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851470771160,2716,1531943851469613830,base_link,-275000.0,37000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851586439172,2717,1531943851578046247,base_link,-275000.0,37000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851683806184,2718,1531943851681725153,base_link,-281000.0,38000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851750363383,2719,1531943851749638624,base_link,-281000.0,38000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851892262542,2720,1531943851891060572,base_link,-275000.0,29000.0,-439000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943851956789398,2721,1531943851951606675,base_link,-275000.0,29000.0,-439000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852047008463,2722,1531943852046429590,base_link,-298000.0,22000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852149341146,2723,1531943852148782049,base_link,-289000.0,8000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852252365982,2724,1531943852250602291,base_link,-289000.0,8000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852370848588,2725,1531943852369866039,base_link,-288000.0,2000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852447009227,2726,1531943852446446674,base_link,-293000.0,-6000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852550018127,2727,1531943852549457142,base_link,-282000.0,-25000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852644108764,2728,1531943852643429476,base_link,-279000.0,-43000.0,-432000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852756773358,2729,1531943852755694107,base_link,-289000.0,-57000.0,-426000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852864428155,2730,1531943852860679687,base_link,-281000.0,-73000.0,-426000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943852951821175,2731,1531943852948634844,base_link,-282000.0,-87000.0,-422000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853066850222,2732,1531943853066091063,base_link,-279000.0,-100000.0,-419000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853155675322,2733,1531943853154837348,base_link,-277000.0,-111000.0,-416000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853253867417,2734,1531943853252155917,base_link,-267000.0,-123000.0,-416000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853350471306,2735,1531943853349731506,base_link,-260000.0,-140000.0,-410000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853455887667,2736,1531943853455218747,base_link,-258000.0,-160000.0,-406000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853583094460,2737,1531943853581117428,base_link,-256000.0,-202000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853653657599,2738,1531943853652076626,base_link,-256000.0,-202000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853756383176,2739,1531943853755767504,base_link,-250000.0,-221000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853849448195,2740,1531943853846617636,base_link,-253000.0,-235000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943853975627224,2741,1531943853974986112,base_link,-262000.0,-257000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854042059469,2742,1531943854038739252,base_link,-262000.0,-257000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854150619956,2743,1531943854148052306,base_link,-248000.0,-274000.0,-335000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854249777193,2744,1531943854248931539,base_link,-248000.0,-274000.0,-335000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854357470106,2745,1531943854356863105,base_link,-243000.0,-283000.0,-325000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854478192402,2746,1531943854477562201,base_link,-228000.0,-306000.0,-307000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854559782837,2747,1531943854558524516,base_link,-228000.0,-306000.0,-307000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854652957264,2748,1531943854648952671,base_link,-220000.0,-315000.0,-300000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854761763476,2749,1531943854761169307,base_link,-206000.0,-324000.0,-291000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854849115476,2750,1531943854844519914,base_link,-215000.0,-329000.0,-284000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943854990899029,2751,1531943854990240829,base_link,-201000.0,-337000.0,-278000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855070225620,2752,1531943855069539164,base_link,-201000.0,-337000.0,-278000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855152339955,2753,1531943855149128376,base_link,-197000.0,-344000.0,-267000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855234623311,2754,1531943855232588039,base_link,-189000.0,-353000.0,-256000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855334834010,2755,1531943855334182146,base_link,-182000.0,-359000.0,-248000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855450239283,2756,1531943855449696409,base_link,-183000.0,-364000.0,-243000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855577178084,2757,1531943855576641963,base_link,-179000.0,-366000.0,-239000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855657456217,2758,1531943855656801728,base_link,-164000.0,-371000.0,-236000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855762890374,2759,1531943855761732628,base_link,-163000.0,-374000.0,-235000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855863473068,2760,1531943855862286234,base_link,-146000.0,-376000.0,-233000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943855970528935,2761,1531943855968980793,base_link,-142000.0,-379000.0,-232000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856066976991,2762,1531943856066391046,base_link,-127000.0,-384000.0,-232000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856166217911,2763,1531943856165681245,base_link,-124000.0,-385000.0,-234000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856302563101,2764,1531943856301404522,base_link,-112000.0,-386000.0,-237000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856365640859,2765,1531943856365168641,base_link,-112000.0,-386000.0,-237000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856453112317,2766,1531943856452215207,base_link,-113000.0,-383000.0,-242000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856563624017,2767,1531943856557303803,base_link,-107000.0,-381000.0,-248000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856662839657,2768,1531943856658727769,base_link,-112000.0,-378000.0,-256000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856758758280,2769,1531943856756437059,base_link,-108000.0,-375000.0,-264000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856878778157,2770,1531943856876903587,base_link,-93000.0,-361000.0,-286000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943856972077258,2771,1531943856971208244,base_link,-93000.0,-361000.0,-286000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857095781542,2772,1531943857094483797,base_link,-91000.0,-339000.0,-319000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857157308728,2773,1531943857156747967,base_link,-91000.0,-339000.0,-319000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857249910112,2774,1531943857249326823,base_link,-93000.0,-325000.0,-335000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857364535750,2775,1531943857362579805,base_link,-90000.0,-311000.0,-352000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857463996382,2776,1531943857462403152,base_link,-97000.0,-293000.0,-367000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857549824788,2777,1531943857546755800,base_link,-97000.0,-276000.0,-382000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857657579339,2778,1531943857656856884,base_link,-105000.0,-261000.0,-395000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857759853570,2779,1531943857758824878,base_link,-109000.0,-244000.0,-406000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857884488564,2780,1531943857882881478,base_link,-103000.0,-212000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943857972947948,2781,1531943857972179380,base_link,-103000.0,-212000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858094415748,2782,1531943858092897878,base_link,-104000.0,-186000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858177825272,2783,1531943858176959202,base_link,-105000.0,-174000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858262396927,2784,1531943858260995791,base_link,-105000.0,-174000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858375894837,2785,1531943858375183133,base_link,-100000.0,-153000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858450083413,2786,1531943858449611930,base_link,-100000.0,-153000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858562619382,2787,1531943858557950188,base_link,-88000.0,-149000.0,-461000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858714736842,2788,1531943858714047986,base_link,-86000.0,-135000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858751493246,2789,1531943858750930148,base_link,-86000.0,-135000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858855020232,2790,1531943858854563149,base_link,-82000.0,-127000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943858975506700,2791,1531943858974437753,base_link,-79000.0,-123000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859051889299,2792,1531943859050865311,base_link,-84000.0,-118000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859161375834,2793,1531943859155036292,base_link,-72000.0,-111000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859293212253,2794,1531943859288533683,base_link,-94000.0,-89000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859349310256,2795,1531943859347951104,base_link,-94000.0,-89000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859470526126,2796,1531943859469911669,base_link,-73000.0,-65000.0,-494000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859553893445,2797,1531943859553015087,base_link,-73000.0,-65000.0,-494000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859666707173,2798,1531943859666142923,base_link,-72000.0,-72000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859757933920,2799,1531943859755269727,base_link,-72000.0,-72000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859894473516,2800,1531943859892185254,base_link,-73000.0,-81000.0,-490000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943859974868389,2801,1531943859973645107,base_link,-73000.0,-81000.0,-490000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860071517698,2802,1531943860070936777,base_link,-73000.0,-89000.0,-487000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860199615570,2803,1531943860198578526,base_link,-73000.0,-108000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860255600872,2804,1531943860254689363,base_link,-73000.0,-108000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860383247934,2805,1531943860378536917,base_link,-57000.0,-110000.0,-487000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860454438595,2806,1531943860451124106,base_link,-57000.0,-110000.0,-487000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860578416196,2807,1531943860577797899,base_link,-65000.0,-104000.0,-491000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860675987799,2808,1531943860675267647,base_link,-71000.0,-102000.0,-491000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860760173605,2809,1531943860759579340,base_link,-71000.0,-102000.0,-491000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860852332247,2810,1531943860851368418,base_link,-70000.0,-100000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943860954679283,2811,1531943860953471937,base_link,-70000.0,-102000.0,-491000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861084889004,2812,1531943861080893787,base_link,-74000.0,-102000.0,-488000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861150907503,2813,1531943861150109561,base_link,-73000.0,-108000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861265151011,2814,1531943861259100585,base_link,-73000.0,-108000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861342807199,2815,1531943861339291592,base_link,-72000.0,-118000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861456287196,2816,1531943861455575044,base_link,-63000.0,-129000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861558047457,2817,1531943861556912846,base_link,-66000.0,-140000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861655173691,2818,1531943861654426084,base_link,-77000.0,-146000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861755964939,2819,1531943861754436893,base_link,-90000.0,-156000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861826006591,2820,1531943861825416294,base_link,-91000.0,-162000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943861936868506,2821,1531943861935134031,base_link,-90000.0,-170000.0,-454000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862073399533,2822,1531943862073021650,base_link,-101000.0,-190000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862136537107,2823,1531943862135986297,base_link,-101000.0,-190000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862251034726,2824,1531943862250290127,base_link,-99000.0,-197000.0,-439000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862362233855,2825,1531943862360447860,base_link,-98000.0,-207000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862435408273,2826,1531943862434356317,base_link,-98000.0,-207000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862556927059,2827,1531943862556474904,base_link,-105000.0,-208000.0,-434000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862659644878,2828,1531943862657171435,base_link,-99000.0,-211000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862772913871,2829,1531943862770767880,base_link,-95000.0,-213000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862888796627,2830,1531943862887985660,base_link,-95000.0,-225000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943862964802691,2831,1531943862964296489,base_link,-95000.0,-225000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863042619424,2832,1531943863041004690,base_link,-96000.0,-231000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863155018413,2833,1531943863154492499,base_link,-99000.0,-230000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863263024781,2834,1531943863261553534,base_link,-88000.0,-226000.0,-429000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863370782225,2835,1531943863370438164,base_link,-94000.0,-220000.0,-432000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863481187029,2836,1531943863479780197,base_link,-93000.0,-206000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863570264752,2837,1531943863569738966,base_link,-102000.0,-198000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863674252415,2838,1531943863673753413,base_link,-102000.0,-198000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863757911896,2839,1531943863757506045,base_link,-87000.0,-194000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943863870564099,2840,1531943863869105716,base_link,-75000.0,-191000.0,-449000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
