%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1531943873658029953,3219,1531943873657446471,NED,5,0.0091860005632,-15.999997139,1.12496056659e-18,-0.783936142921,-15.5140981674,-0.261751115322
1531943873714351072,3220,1531943873713666664,NED,5,0.0280670002103,-15.9999752045,3.43721627298e-18,-0.800357043743,-15.4996805191,-0.191135898232
1531943873769025458,3221,1531943873767836128,NED,5,0.0280670002103,-15.9999752045,3.43721627298e-18,-0.820277869701,-15.4881267548,-0.151346474886
1531943873819533268,3222,1531943873818390017,NED,5,0.0280670002103,-15.9999752045,3.43721627298e-18,-0.819028794765,-15.4714860916,-0.0994700938463
1531943873855785944,3223,1531943873854752643,NED,5,0.0280670002103,-15.9999752045,3.43721627298e-18,-0.82498049736,-15.4682798386,0.00646087294444
1531943873902484036,3224,1531943873901956938,NED,5,0.0280670002103,-15.9999752045,3.43721627298e-18,-0.812650740147,-15.4581604004,0.118448443711
1531943873940983791,3225,1531943873940482676,NED,5,0.119779996574,-15.9995517731,1.46688189732e-17,-0.811734676361,-15.4546251297,0.231281295419
1531943873999706451,3226,1531943873996648309,NED,5,0.119779996574,-15.9995517731,1.46688189732e-17,-0.787248730659,-15.4372444153,0.405569553375
1531943874034901443,3227,1531943874033983565,NED,5,0.119779996574,-15.9995517731,1.46688189732e-17,-0.774092674255,-15.4326467514,0.525044620037
1531943874092234200,3228,1531943874091808893,NED,5,0.119779996574,-15.9995517731,1.46688189732e-17,-0.752589523792,-15.4251661301,0.695102572441
1531943874143620753,3229,1531943874142851641,NED,5,0.315445005894,-15.9968900681,3.86308698534e-17,-0.733377277851,-15.412735939,0.807841837406
1531943874208814828,3230,1531943874207284350,NED,5,0.315445005894,-15.9968900681,3.86308698534e-17,-0.704579055309,-15.4083528519,1.00029718876
1531943874245877607,3231,1531943874245457580,NED,5,0.315445005894,-15.9968900681,3.86308698534e-17,-0.692642152309,-15.4127092361,1.05252289772
1531943874289432601,3232,1531943874288963966,NED,5,0.315445005894,-15.9968900681,3.86308698534e-17,-0.674074590206,-15.4116668701,1.11686646938
1531943874353474562,3233,1531943874351923219,NED,5,0.315445005894,-15.9968900681,3.86308698534e-17,-0.628080606461,-15.4324302673,1.22966969013
1531943874428245905,3234,1531943874423109867,NED,5,0.874594986439,-15.9760780334,1.07106991926e-16,-0.607270777225,-15.4373941422,1.27079916
1531943874452984984,3235,1531943874445070098,NED,5,0.874594986439,-15.9760780334,1.07106991926e-16,-0.593677759171,-15.4470043182,1.31218731403
1531943874516243177,3236,1531943874505442628,NED,5,0.874594986439,-15.9760780334,1.07106991926e-16,-0.552472651005,-15.4632120132,1.47914552689
1531943874538816073,3237,1531943874537893140,NED,5,0.874594986439,-15.9760780334,1.07106991926e-16,-0.538379013538,-15.4764528275,1.51104843616
1531943874601613408,3238,1531943874595613860,NED,5,0.874594986439,-15.9760780334,1.07106991926e-16,-0.487528085709,-15.5099420547,1.59250795841
1531943874654248234,3239,1531943874653591378,NED,5,1.45531404018,-15.9336767197,1.78224559774e-16,-0.440840899944,-15.5600404739,1.58157551289
1531943874718297683,3240,1531943874717658202,NED,5,1.45531404018,-15.9336767197,1.78224559774e-16,-0.386227488518,-15.6152687073,1.54837548733
1531943874756865085,3241,1531943874753731521,NED,5,1.45531404018,-15.9336767197,1.78224559774e-16,-0.35239598155,-15.6552867889,1.48954415321
1531943874798463845,3242,1531943874796644154,NED,5,1.45531404018,-15.9336767197,1.78224559774e-16,-0.315840572119,-15.6940898895,1.43513607979
1531943874841046049,3243,1531943874839910094,NED,5,1.45531404018,-15.9336767197,1.78224559774e-16,-0.289273202419,-15.7245254517,1.39162504673
1531943874976330401,3244,1531943874975937254,NED,5,2.2080218792,-15.846912384,2.70404706969e-16,-0.182929873466,-15.8342990875,1.35648691654
1531943875053998192,3245,1531943875053654132,NED,5,2.2080218792,-15.846912384,2.70404706969e-16,-0.120970591903,-15.8838233948,1.3844563961
1531943875096559470,3246,1531943875094105993,NED,5,2.2080218792,-15.846912384,2.70404706969e-16,-0.0647674277425,-15.9240913391,1.41035377979
1531943875151722396,3247,1531943875150847046,NED,5,3.61647200584,-15.5859270096,4.42890102364e-16,-0.0196294356138,-15.9547166824,1.43613421917
1531943875234702351,3248,1531943875234071254,NED,5,3.61647200584,-15.5859270096,4.42890102364e-16,0.0990917831659,-16.0153865814,1.54038596153
1531943875312561756,3249,1531943875311171180,NED,5,3.61647200584,-15.5859270096,4.42890102364e-16,0.184702172875,-16.0613803864,1.68427550793
1531943875372002618,3250,1531943875368460066,NED,5,3.61647200584,-15.5859270096,4.42890102364e-16,0.22961166501,-16.0791625977,1.71475851536
1531943875398185073,3251,1531943875395918507,NED,5,4.67416715622,-15.302031517,5.72420365892e-16,0.282488584518,-16.0956363678,1.72883796692
1531943875434712659,3252,1531943875433468225,NED,5,4.67416715622,-15.302031517,5.72420365892e-16,0.344683974981,-16.1105060577,1.7316082716
1531943875509440867,3253,1531943875508904010,NED,5,4.67416715622,-15.302031517,5.72420365892e-16,0.498933106661,-16.1536941528,1.67240703106
1531943875612420660,3254,1531943875606485623,NED,5,6.2689781189,-14.7207307816,7.67728375837e-16,0.650518655777,-16.1754379272,1.63638091087
1531943875657762354,3255,1531943875656562655,NED,5,6.2689781189,-14.7207307816,7.67728375837e-16,0.775400042534,-16.1946582794,1.64191937447
1531943875709477351,3256,1531943875708989165,NED,5,6.2689781189,-14.7207307816,7.67728375837e-16,0.848590016365,-16.2030639648,1.63269400597
1531943875754033934,3257,1531943875753446836,NED,5,6.2689781189,-14.7207307816,7.67728375837e-16,0.952729284763,-16.2074756622,1.68004262447
1531943875823186494,3258,1531943875819915363,NED,5,6.2689781189,-14.7207307816,7.67728375837e-16,1.05081284046,-16.2165756226,1.70139050484
1531943875852090166,3259,1531943875849923630,NED,5,7.29458475113,-14.240401268,8.93329015294e-16,1.09368026257,-16.2214183807,1.71045947075
1531943875894604308,3260,1531943875894169177,NED,5,7.29458475113,-14.240401268,8.93329015294e-16,1.20492959023,-16.2195949554,1.67642331123
1531943875957025424,3261,1531943875956373751,NED,5,7.29458475113,-14.240401268,8.93329015294e-16,1.2881565094,-16.2179050446,1.6471581459
1531943876047280561,3262,1531943876045867713,NED,5,7.29458475113,-14.240401268,8.93329015294e-16,1.53885149956,-16.2123279572,1.46567797661
1531943876119967034,3263,1531943876118931494,NED,5,7.29458475113,-14.240401268,8.93329015294e-16,1.77518332005,-16.1864089966,1.31139111519
1531943876179983891,3264,1531943876179124925,NED,5,8.76291275024,-13.3869848251,1.07314733373e-15,1.98893761635,-16.1586818695,1.18199157715
1531943876229731296,3265,1531943876228505422,NED,5,8.76291275024,-13.3869848251,1.07314733373e-15,2.20434498787,-16.1054134369,1.07447123528
1531943876293536877,3266,1531943876290832812,NED,5,8.76291275024,-13.3869848251,1.07314733373e-15,2.45399594307,-16.0456409454,0.938495874405
1531943876358114802,3267,1531943876349102392,NED,5,8.76291275024,-13.3869848251,1.07314733373e-15,2.63266706467,-15.9967489243,0.860858261585
1531943876415987779,3268,1531943876414984366,NED,5,9.68792533875,-12.733581543,1.18642867307e-15,2.90552520752,-15.9140529633,0.744033515453
1531943876456797173,3269,1531943876455201543,NED,5,9.68792533875,-12.733581543,1.18642867307e-15,3.08348989487,-15.8471508026,0.662805318832
1531943876476530870,3270,1531943876473315034,NED,5,9.68792533875,-12.733581543,1.18642867307e-15,3.26731324196,-15.7798900604,0.581143319607
1531943876557385282,3271,1531943876556707530,NED,5,9.68792533875,-12.733581543,1.18642867307e-15,3.6377055645,-15.6346702576,0.438095539808
1531943876604617516,3272,1531943876603158460,NED,5,10.9830541611,-11.6349697113,1.34503622771e-15,3.82867693901,-15.5463676453,0.350979328156
1531943876624249805,3273,1531943876617683352,NED,5,10.9830541611,-11.6349697113,1.34503622771e-15,3.92248940468,-15.4958992004,0.324455559254
1531943876673253890,3274,1531943876672816711,NED,5,10.9830541611,-11.6349697113,1.34503622771e-15,4.192299366,-15.3621168137,0.226625159383
1531943876719561174,3275,1531943876718234885,NED,5,10.9830541611,-11.6349697113,1.34503622771e-15,4.3581404686,-15.2831754684,0.175861269236
1531943876814659202,3276,1531943876811867777,NED,5,10.9830541611,-11.6349697113,1.34503622771e-15,4.69827318192,-15.0860691071,0.0186260063201
1531943876835441558,3277,1531943876834343523,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,4.86510658264,-14.9892921448,-0.0626172423363
1531943876893394278,3278,1531943876892112885,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,5.11228656769,-14.8407287598,-0.242629483342
1531943876932057232,3279,1531943876931417304,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,5.19293022156,-14.7849969864,-0.3194835186
1531943876976739511,3280,1531943876974793933,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,5.42200803757,-14.6358833313,-0.503979325294
1531943877072763257,3281,1531943877071813892,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,5.68082094193,-14.461605072,-0.673132359982
1531943877095314650,3282,1531943877093120371,NED,5,11.3879470825,-11.2389802933,1.39462121881e-15,5.74540281296,-14.4189491272,-0.683553874493
1531943877123118176,3283,1531943877122127179,NED,5,12.8600358963,-9.51942634583,1.57490021729e-15,5.85828638077,-14.334069252,-0.704051196575
1531943877176174280,3284,1531943877175638350,NED,5,12.8600358963,-9.51942634583,1.57490021729e-15,6.0477514267,-14.1935529709,-0.731028258801
1531943877236621533,3285,1531943877236082371,NED,5,12.8600358963,-9.51942634583,1.57490021729e-15,6.17467260361,-14.0927839279,-0.729354739189
1531943877281706559,3286,1531943877281133542,NED,5,12.8600358963,-9.51942634583,1.57490021729e-15,6.3662610054,-13.9426136017,-0.725506663322
1531943877294047444,3287,1531943877293599449,NED,5,12.8600358963,-9.51942634583,1.57490021729e-15,6.4249048233,-13.9032974243,-0.726159334183
1531943877339259893,3288,1531943877338267296,NED,5,13.1888818741,-9.05833244324,1.61517218701e-15,6.56150388718,-13.7931261063,-0.738714039326
1531943877449938610,3289,1531943877449178362,NED,5,13.1888818741,-9.05833244324,1.61517218701e-15,6.91457128525,-13.535492897,-0.786698997021
1531943877496335845,3290,1531943877492383570,NED,5,13.1888818741,-9.05833244324,1.61517218701e-15,7.11742019653,-13.3817853928,-0.774135947227
1531943877573371615,3291,1531943877572831365,NED,5,13.1888818741,-9.05833244324,1.61517218701e-15,7.31652927399,-13.2271356583,-0.748641908169
1531943877608600528,3292,1531943877607923832,NED,5,13.7966089249,-8.10268974304,1.68959726632e-15,7.52242088318,-13.0640516281,-0.712380290031
1531943877660526566,3293,1531943877659826637,NED,5,13.7966089249,-8.10268974304,1.68959726632e-15,7.65242671967,-12.9562730789,-0.673092126846
1531943877727558800,3294,1531943877726989750,NED,5,13.7966089249,-8.10268974304,1.68959726632e-15,7.83031702042,-12.8182659149,-0.562251091003
1531943877749102556,3295,1531943877747696812,NED,5,13.7966089249,-8.10268974304,1.68959726632e-15,7.88745594025,-12.7762336731,-0.518203377724
1531943877817433368,3296,1531943877816467043,NED,5,13.7966089249,-8.10268974304,1.68959726632e-15,8.06536579132,-12.6213464737,-0.306963831186
1531943877837989936,3297,1531943877836339362,NED,5,14.5777368546,-6.59466314316,1.78525788513e-15,8.10056400299,-12.5936727524,-0.242606088519
1531943877910988663,3298,1531943877909949506,NED,5,14.5777368546,-6.59466314316,1.78525788513e-15,8.26520729065,-12.4638462067,-0.00860172044486
1531943877964847062,3299,1531943877964057823,NED,5,14.5777368546,-6.59466314316,1.78525788513e-15,8.35214424133,-12.3986759186,0.115281790495
1531943878037701951,3300,1531943878035612087,NED,5,14.5777368546,-6.59466314316,1.78525788513e-15,8.55358028412,-12.2694540024,0.340557962656
1531943878127313772,3301,1531943878122274404,NED,5,15.0075321198,-5.54743003845,1.83789251247e-15,8.67735958099,-12.1609716415,0.541296243668
1531943878145429823,3302,1531943878141715945,NED,5,15.0075321198,-5.54743003845,1.83789251247e-15,8.787525177,-12.0871896744,0.657441556454
1531943878229999812,3303,1531943878229179118,NED,5,15.0075321198,-5.54743003845,1.83789251247e-15,9.04543113708,-11.8940725327,0.808135807514
1531943878255431429,3304,1531943878254689646,NED,5,15.0075321198,-5.54743003845,1.83789251247e-15,9.12413692474,-11.840924263,0.826463639736
1531943878292242118,3305,1531943878290749911,NED,5,15.0075321198,-5.54743003845,1.83789251247e-15,9.32429409027,-11.682554245,0.915654957294
1531943878367164952,3306,1531943878366048933,NED,5,15.4993124008,-3.97131204605,1.89811824908e-15,9.56285381317,-11.5154094696,1.00405406952
1531943878392306428,3307,1531943878391057610,NED,5,15.4993124008,-3.97131204605,1.89811824908e-15,9.70677375793,-11.4016819,1.05654704571
1531943878470345131,3308,1531943878467684586,NED,5,15.4993124008,-3.97131204605,1.89811824908e-15,9.95904827118,-11.1935319901,1.06703448296
1531943878492419314,3309,1531943878490674278,NED,5,15.4993124008,-3.97131204605,1.89811824908e-15,10.1208610535,-11.0565471649,1.10090899467
1531943878605269656,3310,1531943878603915944,NED,5,15.7194356918,-2.98317813873,1.92507570791e-15,10.5256481171,-10.684384346,1.12416946888
1531943878665994667,3311,1531943878664803320,NED,5,15.7194356918,-2.98317813873,1.92507570791e-15,10.7602596283,-10.4535160065,1.14516866207
1531943878713318133,3312,1531943878710698354,NED,5,15.7194356918,-2.98317813873,1.92507570791e-15,11.0103282928,-10.1927947998,1.1423561573
1531943878788092553,3313,1531943878787396593,NED,5,15.7194356918,-2.98317813873,1.92507570791e-15,11.2751607895,-9.87728023529,1.02642631531
1531943878841848554,3314,1531943878838555407,NED,5,15.8619394302,-2.09734797478,1.94252733948e-15,11.5342760086,-9.56171607971,0.900442302227
1531943878933867867,3315,1531943878930264772,NED,5,15.8619394302,-2.09734797478,1.94252733948e-15,11.8506593704,-9.1600151062,0.73132121563
1531943878952530057,3316,1531943878949889382,NED,5,15.8619394302,-2.09734797478,1.94252733948e-15,11.9362430573,-9.06029701233,0.700195968151
1531943879028007413,3317,1531943879026824035,NED,5,15.8619394302,-2.09734797478,1.94252733948e-15,12.2236423492,-8.6519985199,0.498194307089
1531943879085044466,3318,1531943879084587896,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.4105167389,-8.33495044708,0.334450691938
1531943879112759322,3319,1531943879111249227,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.4755249023,-8.2376241684,0.303523927927
1531943879146180674,3320,1531943879145532105,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.5877389908,-8.03573894501,0.194598540664
1531943879220082881,3321,1531943879218201494,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.7797136307,-7.66486549377,0.0625524967909
1531943879247091536,3322,1531943879244895369,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.8070964813,-7.58619737625,0.0471101365983
1531943879312680845,3323,1531943879312345137,NED,5,15.9662761688,-1.03827607632,1.95530483149e-15,12.9627466202,-7.26236200333,0.00892577320337
1531943879360929037,3324,1531943879360103287,NED,5,15.9907665253,-0.543506026268,1.95830396339e-15,13.0412044525,-7.09255695343,-0.0349832624197
1531943879439926387,3325,1531943879438737793,NED,5,15.9907665253,-0.543506026268,1.95830396339e-15,13.1695919037,-6.75089836121,-0.131965816021
1531943879508771051,3326,1531943879508210546,NED,5,15.9907665253,-0.543506026268,1.95830396339e-15,13.3056898117,-6.41866588593,-0.23794130981
1531943879547259226,3327,1531943879546718240,NED,5,15.9907665253,-0.543506026268,1.95830396339e-15,13.3422803879,-6.33041000366,-0.262182623148
1531943879639411435,3328,1531943879637241860,NED,5,15.9984617233,-0.221846997738,1.95924649931e-15,13.4683151245,-5.9417257309,-0.293894678354
1531943879725817918,3329,1531943879724278255,NED,5,15.9984617233,-0.221846997738,1.95924649931e-15,13.5229759216,-5.68825149536,-0.22261184454
1531943879759682016,3330,1531943879758827690,NED,5,15.9984617233,-0.221846997738,1.95924649931e-15,13.5366201401,-5.58386802673,-0.135792538524
1531943879817025786,3331,1531943879815976229,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.5641489029,-5.44053316116,0.0178771726787
1531943879882824180,3332,1531943879880731020,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.589263916,-5.28038835526,0.128378838301
1531943879917268400,3333,1531943879916590424,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.6069030762,-5.17947721481,0.198305025697
1531943879974955206,3334,1531943879974207982,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.6139755249,-5.07299804688,0.250743001699
1531943880011694664,3335,1531943880010904945,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.6292934418,-4.96326065063,0.316055566072
1531943880044451671,3336,1531943880041365242,NED,5,15.9999895096,-0.0182159990072,1.95943369359e-15,13.6570100784,-4.84657669067,0.356634050608
1531943880154486465,3337,1531943880145619557,NED,5,16.0,-3.00000010611e-06,1.95943496414e-15,13.7129297256,-4.48083877563,0.370511293411
1531943880233244651,3338,1531943880228574655,NED,5,16.0,-3.00000010611e-06,1.95943496414e-15,13.7750072479,-4.11619520187,0.302849560976
1531943880268442911,3339,1531943880259769696,NED,5,16.0,-3.00000010611e-06,1.95943496414e-15,13.8047552109,-3.91412067413,0.254622727633
1531943880316550881,3340,1531943880314834740,NED,5,16.0,-3.00000010611e-06,1.95943496414e-15,13.8415737152,-3.60747766495,0.201266661286
1531943880342519517,3341,1531943880339565182,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.859333992,-3.48493456841,0.150217548013
1531943880456211101,3342,1531943880448113817,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9211473465,-2.90954065323,-0.0497359894216
1531943880491700654,3343,1531943880490651034,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9568548203,-2.53228211403,-0.263771057129
1531943880568798890,3344,1531943880567744470,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9910612106,-2.17159509659,-0.438244909048
1531943880603503076,3345,1531943880602848651,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0074357986,-1.82048118114,-0.659538924694
1531943880654805346,3346,1531943880653831341,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0222406387,-1.57370126247,-0.827099382877
1531943880715232538,3347,1531943880714203942,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0423460007,-1.21751618385,-1.08491873741
1531943880746976085,3348,1531943880745880545,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0328035355,-1.10175859928,-1.19535672665
1531943880803307803,3349,1531943880802931487,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0308761597,-0.789439439774,-1.41837072372
1531943880844005585,3350,1531943880843656277,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0167064667,-0.597549557686,-1.54585802555
1531943880931666775,3351,1531943880928210397,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9751749039,-0.340182721615,-1.57920205593
1531943880951643926,3352,1531943880947604867,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9687290192,-0.285582244396,-1.55022513866
1531943881002039007,3353,1531943881001331655,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9251680374,-0.171866759658,-1.43289864063
1531943881046697897,3354,1531943881046229710,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9051609039,-0.0975262224674,-1.390655756
1531943881077591629,3355,1531943881076569785,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.884522438,-0.0327675454319,-1.3517742157
1531943881181804794,3356,1531943881180809093,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.8367395401,0.111153274775,-1.27029883862
1531943881213057531,3357,1531943881210509432,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7991485596,0.204133018851,-1.21645390987
1531943881289143652,3358,1531943881286989724,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7672996521,0.285411417484,-1.13703000546
1531943881326407713,3359,1531943881321926611,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.747792244,0.329490810633,-1.08836197853
1531943881400644127,3360,1531943881398128731,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7189264297,0.400999754667,-0.966348469257
1531943881425174923,3361,1531943881421417877,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7072305679,0.432674497366,-0.920319974422
1531943881483941078,3362,1531943881483266494,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.697763443,0.483835607767,-0.837659418583
1531943881531038853,3363,1531943881530724713,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.690955162,0.505057632923,-0.798059880733
1531943881627839173,3364,1531943881626781713,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.6935510635,0.580313026905,-0.686309874058
1531943881746880683,3365,1531943881745956341,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7094650269,0.659300982952,-0.660028934479
1531943881791973680,3366,1531943881791116442,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7290782928,0.705829977989,-0.614247739315
1531943881847486048,3367,1531943881838840385,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7374544144,0.734679996967,-0.565555334091
1531943881889367850,3368,1531943881888693681,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7430534363,0.763917505741,-0.482027500868
1531943881915427173,3369,1531943881914678125,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7542009354,0.790648162365,-0.374495387077
1531943881990106557,3370,1531943881984858072,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.7836685181,0.821903586388,-0.214232996106
1531943882038803035,3371,1531943882038099043,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.8024120331,0.84832149744,-0.0399445779622
1531943882073859057,3372,1531943882073025115,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.8153085709,0.850528001785,-0.0174110084772
1531943882091281422,3373,1531943882091014001,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.8313846588,0.860276579857,0.0617436543107
1531943882203699873,3374,1531943882202947465,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.8992452621,0.886860251427,0.178366303444
1531943882261815764,3375,1531943882258278012,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9478979111,0.893789768219,0.183675423265
1531943882328581863,3376,1531943882326155074,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,13.9950227737,0.905417263508,0.216361835599
1531943882357331653,3377,1531943882356636876,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0319309235,0.908526480198,0.22014157474
1531943882397771359,3378,1531943882396677675,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.0688934326,0.909344911575,0.234972372651
1531943882430902347,3379,1531943882430113044,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.1070480347,0.915012896061,0.250201284885
1531943882496557738,3380,1531943882493540172,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.167719841,0.923618555069,0.328449457884
1531943882553725993,3381,1531943882552899506,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.232213974,0.927095770836,0.39313519001
1531943882604511791,3382,1531943882603859862,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.2785415649,0.907168567181,0.458154886961
1531943882676159275,3383,1531943882675300533,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.3387613297,0.904289186001,0.564138174057
1531943882727129199,3384,1531943882725846910,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.3742132187,0.894084334373,0.60819464922
1531943882770798277,3385,1531943882769515924,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.4151287079,0.876426339149,0.615057706833
1531943882813024203,3386,1531943882812415282,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.4862804413,0.858485162258,0.633174002171
1531943882843542357,3387,1531943882841658794,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.5146636963,0.848002791405,0.628990828991
1531943882930114570,3388,1531943882929146804,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.6052322388,0.757965624332,0.735995471478
1531943883015314862,3389,1531943883014895027,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.6904144287,0.660756289959,0.827217876911
1531943883066724206,3390,1531943883065262654,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.7232494354,0.605270624161,0.869328022003
1531943883099717660,3391,1531943883099241697,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.7531604767,0.546344399452,0.908834815025
1531943883155171279,3392,1531943883154739059,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.807967186,0.458317816257,0.945862531662
1531943883214900433,3393,1531943883213867581,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.84441185,0.361892491579,0.983575761318
1531943883264898785,3394,1531943883264122282,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.8788995743,0.308315604925,0.996921122074
1531943883306359824,3395,1531943883302132896,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.917552948,0.257583498955,1.01765632629
1531943883371948305,3396,1531943883371163706,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,14.9634332657,0.185221463442,1.05559980869
1531943883447455331,3397,1531943883446368144,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.0300292969,0.106954701245,1.04284501076
1531943883530025158,3398,1531943883529522156,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.0955324173,0.0680039674044,0.990310609341
1531943883584016521,3399,1531943883582815831,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.1360836029,0.047164991498,0.967568159103
1531943883621042538,3400,1531943883617730575,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.1642799377,0.0295087099075,0.940621614456
1531943883654907343,3401,1531943883654682065,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.1862506866,0.0341226458549,0.926262617111
1531943883769535626,3402,1531943883761078857,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.2629117966,-0.00594101892784,0.788758277893
1531943883828273976,3403,1531943883827012294,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.3074426651,-0.0363481715322,0.647854626179
1531943883886893831,3404,1531943883885975537,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.3381700516,-0.0902423411608,0.557640850544
1531943883921264966,3405,1531943883918860353,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.3670797348,-0.151437819004,0.426362633705
1531943884017842092,3406,1531943884017145140,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.439289093,-0.314290672541,0.16167126596
1531943884087753310,3407,1531943884087103973,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.4561595917,-0.421626091003,0.0787719190121
1531943884159962870,3408,1531943884159096191,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.4841365814,-0.570199489594,-0.0450586266816
1531943884187389123,3409,1531943884186367822,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.4969329834,-0.602151870728,-0.0724033042789
1531943884234572243,3410,1531943884233941274,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.5000972748,-0.708214104176,-0.0756746158004
1531943884290478465,3411,1531943884290298019,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.5102291107,-0.791326403618,-0.0568149536848
1531943884328025629,3412,1531943884325662967,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.5048122406,-0.816380977631,-0.0448311567307
1531943884415933797,3413,1531943884414450870,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.5070915222,-0.928977370262,-0.129430755973
1531943884435099951,3414,1531943884433381794,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,15.5094747543,-0.978717982769,-0.182581603527
