time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.location,.serial_number
2018/07/18/15:58:01.356328,6259,1531943881,355960309,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.400766,6260,1531943881,399831432,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.473544,6261,1531943881,473066225,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.521982,6262,1531943881,521705262,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.596196,6263,1531943881,595845965,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.644105,6264,1531943881,643453174,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.705931,6265,1531943881,705656058,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.767859,6266,1531943881,767599042,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.793161,6267,1531943881,792529866,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.859117,6268,1531943881,858878848,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.895538,6269,1531943881,894962219,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:01.965003,6270,1531943881,964051362,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.012158,6271,1531943882,11879785,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.051722,6272,1531943882,51065649,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.083773,6273,1531943882,83435974,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.127925,6274,1531943882,126645537,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.215290,6275,1531943882,214716613,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.239717,6276,1531943882,239470031,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.269113,6277,1531943882,268838310,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.339287,6278,1531943882,338843796,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.367725,6279,1531943882,366348191,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.409639,6280,1531943882,408403848,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.470070,6281,1531943882,465357993,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.507384,6282,1531943882,507082004,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.581904,6283,1531943882,577785979,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.623821,6284,1531943882,623458395,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.719062,6285,1531943882,718640943,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.738152,6286,1531943882,737868119,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.791788,6287,1531943882,788853947,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.832351,6288,1531943882,831976951,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.884257,6289,1531943882,883737682,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.948863,6290,1531943882,948455548,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:02.991785,6291,1531943882,988109215,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.032251,6292,1531943883,31976211,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.071844,6293,1531943883,71481048,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.142709,6294,1531943883,142476637,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.190732,6295,1531943883,189473806,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.233672,6296,1531943883,233359714,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.271551,6297,1531943883,271030684,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.326541,6298,1531943883,326185234,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.381849,6299,1531943883,380992524,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.459271,6300,1531943883,458846788,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.520621,6301,1531943883,520295795,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.550129,6302,1531943883,549463372,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.602758,6303,1531943883,602339580,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.621278,6304,1531943883,619124832,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.665390,6305,1531943883,665142428,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.770260,6306,1531943883,767138245,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.786888,6307,1531943883,786437901,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.835697,6308,1531943883,835295497,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.872619,6309,1531943883,872379562,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.903390,6310,1531943883,903011890,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:03.963071,6311,1531943883,962764757,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.023639,6312,1531943884,23080913,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.076696,6313,1531943884,76417180,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.135778,6314,1531943884,135210603,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.177809,6315,1531943884,177437234,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.201995,6316,1531943884,201756994,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.272316,6317,1531943884,271763218,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.318604,6318,1531943884,318172875,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.367753,6319,1531943884,367445028,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.421704,6320,1531943884,419968344,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.475252,6321,1531943884,474716659,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.506777,6322,1531943884,505451515,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.578561,6323,1531943884,578262444,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.603943,6324,1531943884,602576956,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.663314,6325,1531943884,663078167,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.714289,6326,1531943884,713312805,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.750778,6327,1531943884,750547268,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.784256,6328,1531943884,783067544,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.848563,6329,1531943884,848160192,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.871065,6330,1531943884,870880738,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:04.911634,6331,1531943884,911227006,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.000003,6332,1531943884,999287429,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.031178,6333,1531943885,30925059,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.072955,6334,1531943885,72636785,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.105060,6335,1531943885,104701515,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.158497,6336,1531943885,158062263,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.190797,6337,1531943885,190437549,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.210897,6338,1531943885,209976339,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.278517,6339,1531943885,278156953,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.343060,6340,1531943885,342779559,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.364234,6341,1531943885,363732157,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.424203,6342,1531943885,422672043,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.469310,6343,1531943885,468008624,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.507068,6344,1531943885,506638336,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.567734,6345,1531943885,567463353,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.637557,6346,1531943885,637269933,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.684611,6347,1531943885,684284032,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.745501,6348,1531943885,745182263,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.793421,6349,1531943885,793059968,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.814584,6350,1531943885,814329139,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.868107,6351,1531943885,861251463,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.888183,6352,1531943885,887756831,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.937391,6353,1531943885,937142359,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:05.992369,6354,1531943885,991991698,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.025168,6355,1531943886,22507965,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.082673,6356,1531943886,81792936,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.103687,6357,1531943886,103422135,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.190143,6358,1531943886,189644437,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.211058,6359,1531943886,210244111,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.282751,6360,1531943886,282428457,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.364123,6361,1531943886,363710238,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.422711,6362,1531943886,422068403,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.450559,6363,1531943886,450376151,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.518591,6364,1531943886,518258434,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.539528,6365,1531943886,538777789,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.582218,6366,1531943886,581670719,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.637020,6367,1531943886,636671225,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.684070,6368,1531943886,683835723,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.746094,6369,1531943886,745727032,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.784012,6370,1531943886,783676593,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.822314,6371,1531943886,820609045,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.889530,6372,1531943886,889307446,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.936223,6373,1531943886,935418484,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:06.983823,6374,1531943886,983547739,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.036546,6375,1531943887,36263759,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.090053,6376,1531943887,89698940,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.129656,6377,1531943887,129149956,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.162774,6378,1531943887,162516368,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.203217,6379,1531943887,202937774,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.278896,6380,1531943887,278546819,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.312873,6381,1531943887,312334379,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.403926,6382,1531943887,403052280,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.418643,6383,1531943887,418208463,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.462850,6384,1531943887,462475138,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.508905,6385,1531943887,508343491,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.570596,6386,1531943887,570358064,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.632019,6387,1531943887,631734436,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.686964,6388,1531943887,686673312,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.736309,6389,1531943887,735480640,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.783857,6390,1531943887,783553064,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.823949,6391,1531943887,823628202,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.888035,6392,1531943887,887324644,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.930666,6393,1531943887,930299781,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:07.983585,6394,1531943887,983237719,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.035845,6395,1531943888,35145078,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.085682,6396,1531943888,85393766,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.135231,6397,1531943888,134585091,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.186774,6398,1531943888,186473506,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.208901,6399,1531943888,208741386,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.331557,6400,1531943888,329455115,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.450016,6401,1531943888,449774000,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.496946,6402,1531943888,496547687,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.522081,6403,1531943888,520981751,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.571076,6404,1531943888,570852428,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.615076,6405,1531943888,614773220,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.646861,6406,1531943888,646619809,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.725892,6407,1531943888,725262422,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.757707,6408,1531943888,757351953,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.795551,6409,1531943888,795140717,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.908458,6410,1531943888,908189411,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:08.997769,6411,1531943888,997542080,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.030564,6412,1531943889,30355604,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.055730,6413,1531943889,55543324,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.106867,6414,1531943889,106400039,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.172785,6415,1531943889,171284726,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.213119,6416,1531943889,212913159,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.245374,6417,1531943889,245054978,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.280708,6418,1531943889,280098876,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.302851,6419,1531943889,302557251,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.394323,6420,1531943889,394088362,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.423077,6421,1531943889,422764843,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.478338,6422,1531943889,478027717,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.522545,6423,1531943889,521880126,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.601096,6424,1531943889,599302913,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.619066,6425,1531943889,618928807,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.684618,6426,1531943889,684409264,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.748995,6427,1531943889,748488295,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.774247,6428,1531943889,772735194,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.804354,6429,1531943889,804184796,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.861782,6430,1531943889,861237026,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.941599,6431,1531943889,935279052,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:09.983158,6432,1531943889,982822971,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.025029,6433,1531943890,24866313,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.095996,6434,1531943890,95394234,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.107090,6435,1531943890,106834267,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.187444,6436,1531943890,184373759,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.239328,6437,1531943890,239091136,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.283921,6438,1531943890,283579826,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.305525,6439,1531943890,305029604,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.384151,6440,1531943890,383951193,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.446836,6441,1531943890,446411108,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.471328,6442,1531943890,470760566,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.504745,6443,1531943890,504466304,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.583954,6444,1531943890,582343936,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.637706,6445,1531943890,637297406,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.685051,6446,1531943890,684800111,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.741799,6447,1531943890,738579227,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.782759,6448,1531943890,782504819,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.803074,6449,1531943890,802839250,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.904551,6450,1531943890,904322764,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.962197,6451,1531943890,962004428,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:10.990193,6452,1531943890,989991445,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:11.014076,6453,1531943891,13294259,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
